# t (s)	mx ()	my ()	mz ()	E_total (J)	MaxAngle (rad)
0	1.2016401e-09	4.2798143e-10	0.9795362	-2.0725773e-17	0.26627335
2.5289193997530197e-12	1.4814742e-09	1.5843543e-09	0.96786946	-2.0602437e-17	0.24629939
5.000412713668976e-12	8.230412e-10	3.1604783e-09	0.96246535	-2.0377257e-17	0.2359076
7.519896490772305e-12	-2.3209763e-09	4.609031e-09	0.9631292	-2.018681e-17	0.23228787
1.0038959843615615e-11	-7.012311e-09	1.2510226e-09	0.9633662	-2.0104334e-17	0.23027499
1.2507267967023267e-11	-7.111076e-09	-5.9258967e-09	0.9567073	-1.9998582e-17	0.2312325
1.502301824979229e-11	8.5596286e-10	-1.2905287e-08	0.9412408	-1.963177e-17	0.2319692
1.7538413755620484e-11	1.7547238e-08	-1.1061674e-08	0.92082405	-1.8797246e-17	0.23045355
2.0005118055285566e-11	3.2987494e-08	6.5843295e-09	0.90297884	-1.7394988e-17	0.22951332
2.2519839452887865e-11	3.410683e-08	4.7835155e-08	0.88259065	-1.5371884e-17	0.23327695
2.503418445470261e-11	-1.6246833e-08	9.0073634e-08	0.82432836	-1.2729136e-17	0.20962852
2.750148259893644e-11	-1.0877313e-07	9.478143e-08	0.6893382	-9.162084e-18	0.24918126
3.0022940419368215e-11	-2.2755444e-07	5.0370122e-08	0.4467932	-4.3622995e-18	0.20379946
3.25032642919704e-11	-3.278996e-07	-8.559629e-09	0.076718554	-7.7779896e-19	0.11986695
3.504516688957996e-11	-3.1104375e-07	-1.7646004e-08	-0.37824765	-2.2699978e-18	0.18510263
3.7530290267601114e-11	-1.832419e-07	2.7522498e-08	-0.7238592	-7.822863e-18	0.24773082
4.001134029597455e-11	-9.0732065e-08	6.103674e-08	-0.9025257	-1.3190271e-17	0.14580396
4.253870914657195e-11	-2.5613042e-08	4.648537e-08	-0.9665501	-1.6394179e-17	0.10029855
4.501535816209878e-11	-1.3827093e-09	2.0674795e-08	-0.9850379	-1.7195733e-17	0.093928106
4.7541575191140795e-11	4.1810493e-09	7.242763e-09	-0.9924205	-1.7344915e-17	0.091588326
5.001817388994442e-11	3.4238514e-09	1.3827093e-09	-0.99473226	-1.73464e-17	0.09221314
5.254404905296517e-11	1.7448474e-09	-8.5596286e-10	-0.995162	-1.7331656e-17	0.092388384
5.502018430829109e-11	1.6460824e-10	-1.1851794e-09	-0.99502677	-1.7324831e-17	0.09255105
