# t (s)	mx ()	my ()	mz ()	E_total (J)	MaxAngle (rad)
0	1.0617232e-09	5.925897e-10	0.9795363	-2.0725773e-17	0.2662736
2.5239266223341696e-12	6.9135464e-10	7.901196e-10	0.98438376	-2.0729872e-17	0.29974386
5.003295741938001e-12	6.9135464e-10	3.950598e-10	0.98725736	-2.0726246e-17	0.3395888
7.527735061455886e-12	9.38267e-10	3.950598e-10	0.9888682	-2.0720213e-17	0.38865298
1.0000715956647397e-11	1.0205711e-09	3.950598e-10	0.9896827	-2.0714682e-17	0.4358653
1.252183521625368e-11	4.938247e-10	9.218062e-10	0.990121	-2.0710372e-17	0.47716412
1.504169994882362e-11	3.7859896e-10	5.925897e-10	0.99038583	-2.0707431e-17	0.5064837
1.7511734283773966e-11	6.9135464e-10	1.975299e-10	0.99056894	-2.0705575e-17	0.525359
2.0030792530329414e-11	5.925897e-10	2.6337318e-10	0.9907024	-2.0704405e-17	0.537627
2.2500188740389202e-11	4.2798143e-10	3.950598e-10	0.9907847	-2.070371e-17	0.54519796
2.5018894187114752e-11	1.8106906e-10	0	0.9908284	-2.0703282e-17	0.55011547
2.75375182175633e-11	6.58433e-10	1.975299e-10	0.99084705	-2.0703027e-17	0.5532754
3.000673233421313e-11	1.0534927e-09	3.292165e-10	0.99085534	-2.0702875e-17	0.5553103
3.252526094833168e-11	5.5966803e-10	6.58433e-10	0.9908623	-2.070278e-17	0.5567239
3.5043739743009404e-11	5.2674637e-10	4.609031e-10	0.9908703	-2.070272e-17	0.55771494
3.751276979692811e-11	1.218101e-09	1.1193361e-09	0.9908784	-2.0702681e-17	0.55840534
4.003112849307504e-11	1.0864144e-09	8.5596286e-10	0.990885	-2.0702657e-17	0.5589099
4.2500068801860927e-11	5.5966803e-10	5.2674637e-10	0.9908888	-2.0702637e-17	0.5592753
4.501835216524725e-11	4.609031e-10	4.609031e-10	0.99089056	-2.0702627e-17	0.55956286
4.7536613295734176e-11	6.255113e-10	5.1028554e-10	0.9908912	-2.0702618e-17	0.55979043
5.000548339478952e-11	3.6213813e-10	6.5843296e-11	0.9908919	-2.0702612e-17	0.55996674
5.252371523002138e-11	3.950598e-10	2.6337318e-10	0.99089295	-2.0702605e-17	0.5601072
5.504193736294758e-11	9.38267e-10	-2.6337318e-10	0.99089426	-2.0702602e-17	0.5602162
5.751078302974105e-11	1.4814742e-09	-3.950598e-10	0.9908953	-2.07026e-17	0.560301
6.002899001189391e-11	1.6460824e-09	2.6337318e-10	0.9908959	-2.0702599e-17	0.56037104
6.254718948512192e-11	7.901196e-10	1.0534927e-09	0.99089634	-2.0702595e-17	0.56042826
6.501600651474007e-11	1.975299e-10	9.218062e-10	0.9908966	-2.0702595e-17	0.5604738
6.753420105429736e-11	2.6337318e-10	5.2674637e-10	0.99089676	-2.0702594e-17	0.5605109
7.000302819751326e-11	5.925897e-10	2.6337318e-10	0.99089694	-2.0702594e-17	0.56053984
7.252122615326958e-11	4.609031e-10	6.090505e-10	0.9908971	-2.0702592e-17	0.56056345
7.503941438981639e-11	4.938247e-10	4.609031e-10	0.9908974	-2.0702592e-17	0.5605825
7.750821932602999e-11	5.7612887e-10	1.975299e-10	0.9908976	-2.0702592e-17	0.5605982
8.00264042466197e-11	3.6213813e-10	1.975299e-10	0.9908976	-2.0702592e-17	0.5606108
8.254459625773045e-11	6.255113e-10	9.876495e-11	0.9908977	-2.0702594e-17	0.5606213
8.501338735729632e-11	9.547279e-10	2.6337318e-10	0.9908978	-2.0702592e-17	0.5606291
8.753156731150712e-11	7.2427625e-10	6.58433e-10	0.99089783	-2.070259e-17	0.560636
9.000036972156433e-11	7.571979e-10	5.5966803e-10	0.9908979	-2.0702589e-17	0.5606412
9.251855127997804e-11	6.255113e-10	5.2674637e-10	0.9908979	-2.070259e-17	0.56064564
9.50367322903345e-11	5.432072e-10	3.4567732e-10	0.9908979	-2.0702592e-17	0.56064886
9.75055395579031e-11	5.7612887e-10	-1.3168659e-10	0.990898	-2.070259e-17	0.5606518
1.0002371170346356e-10	3.950598e-10	-1.3168659e-10	0.990898	-2.070259e-17	0.56065404
1.0254189409556428e-10	6.4197214e-10	4.9382474e-11	0.990898	-2.070259e-17	0.5606561
1.0501068840208644e-10	7.901196e-10	1.975299e-10	0.990898	-2.070259e-17	0.5606575
1.0752885167274363e-10	7.078154e-10	-3.2921648e-11	0.990898	-2.070259e-17	0.5606586
1.1004703103971685e-10	9.218062e-10	1.975299e-10	0.990898	-2.0702592e-17	0.5606595
1.1251582798101003e-10	4.938247e-10	5.2674637e-10	0.990898	-2.0702592e-17	0.56066024
1.1503400487567872e-10	4.2798143e-10	4.609031e-10	0.990898	-2.070259e-17	0.56066096
1.1750280528998193e-10	5.925897e-10	2.3045155e-10	0.990898	-2.0702592e-17	0.5606615
1.2002098064321597e-10	8.888845e-10	-8.230412e-11	0.9908981	-2.070259e-17	0.56066203
1.2253915507381492e-10	1.4156308e-09	1.975299e-10	0.990898	-2.0702592e-17	0.5606622
1.2500796068425952e-10	1.0205711e-09	7.2427625e-10	0.9908981	-2.070259e-17	0.56066245
1.2752612912486762e-10	5.432072e-10	5.2674637e-10	0.9908981	-2.070259e-17	0.5606627
1.300443129061757e-10	5.925897e-10	2.6337318e-10	0.9908981	-2.070259e-17	0.5606627
1.3251310671009566e-10	6.4197214e-10	2.1399071e-10	0.9908981	-2.070259e-17	0.56066304
1.3503128263204878e-10	7.571979e-10	2.6337318e-10	0.9908981	-2.070259e-17	0.56066304
1.375000842812751e-10	7.571979e-10	3.4567732e-10	0.9908981	-2.070259e-17	0.56066316
1.4001825551909242e-10	1.0864144e-09	7.2427625e-10	0.9908981	-2.070259e-17	0.56066334
1.4253642310223926e-10	7.7365875e-10	7.901196e-10	0.9908981	-2.070259e-17	0.56066334
1.4500522078522074e-10	3.950598e-10	2.6337318e-10	0.9908981	-2.070259e-17	0.5606636
1.4752339336906076e-10	3.4567732e-10	3.292165e-10	0.9908981	-2.070259e-17	0.5606633
1.5004157838903504e-10	6.255113e-10	1.975299e-10	0.9908981	-2.070259e-17	0.56066346
1.5251036952754384e-10	6.58433e-10	-2.6337318e-10	0.9908981	-2.070259e-17	0.5606636
1.5502854036879622e-10	1.1193361e-09	3.950598e-10	0.9908981	-2.070259e-17	0.56066346
1.5754670914068615e-10	1.0205711e-09	7.901196e-10	0.9908981	-2.070259e-17	0.5606636
1.6001551565573428e-10	5.925897e-10	6.58433e-10	0.9908981	-2.070259e-17	0.5606637
1.625336792395883e-10	1.975299e-10	5.2674637e-10	0.9908981	-2.070259e-17	0.5606636
1.6500247174874345e-10	6.255113e-10	6.5843296e-11	0.9908981	-2.070259e-17	0.5606636
1.6752065724140299e-10	7.901196e-10	6.5843296e-11	0.9908981	-2.070259e-17	0.56066346
1.7003883188401063e-10	8.5596286e-10	2.9629485e-10	0.9908981	-2.070259e-17	0.5606638
1.725076298712591e-10	6.9135464e-10	1.3168659e-10	0.9908981	-2.070259e-17	0.5606638
1.7502580563899735e-10	7.2427625e-10	1.975299e-10	0.9908981	-2.070259e-17	0.5606637
1.7754397359127465e-10	6.255113e-10	2.6337318e-10	0.9908981	-2.070259e-17	0.5606636
1.8001276000870388e-10	6.58433e-10	0	0.9908981	-2.070259e-17	0.5606637
1.8253094480274292e-10	7.901196e-10	4.938247e-10	0.990898	-2.070259e-17	0.5606638
1.8504910967778478e-10	7.571979e-10	2.6337318e-10	0.9908981	-2.070259e-17	0.5606636
1.8751791335531956e-10	9.0534535e-10	1.3168659e-10	0.9908981	-2.070259e-17	0.5606638
1.9003608486210259e-10	9.218062e-10	5.2674637e-10	0.9908981	-2.070259e-17	0.5606637
1.9250487574027437e-10	6.255113e-10	1.8106906e-10	0.9908981	-2.070259e-17	0.5606636
1.950230487499903e-10	5.2674637e-10	3.950598e-10	0.9908981	-2.070259e-17	0.56066346
1.9754121450108093e-10	7.2427625e-10	6.5843296e-11	0.9908981	-2.070259e-17	0.5606637
2.0001002520597213e-10	7.407371e-10	6.5843296e-11	0.9908981	-2.070259e-17	0.5606636
2.025281977692589e-10	9.218062e-10	6.5843296e-11	0.9908981	-2.070259e-17	0.56066346
2.0504636891900666e-10	1.0864144e-09	3.950598e-10	0.9908981	-2.070259e-17	0.5606638
2.0751516007596692e-10	1.1522577e-09	6.5843296e-11	0.9908981	-2.070259e-17	0.5606636
2.100333322642572e-10	8.888845e-10	2.6337318e-10	0.9908981	-2.070259e-17	0.5606637
2.12502120795638e-10	8.5596286e-10	6.58433e-10	0.9908981	-2.070259e-17	0.56066346
2.1502029591357954e-10	8.230412e-10	6.58433e-10	0.9908981	-2.070259e-17	0.5606636
2.1753848174256764e-10	6.58433e-10	7.2427625e-10	0.9908981	-2.070259e-17	0.5606636
2.2000727267207484e-10	5.925897e-10	3.950598e-10	0.9908981	-2.070259e-17	0.5606636
2.2252543975934957e-10	1.1193361e-09	3.950598e-10	0.9908981	-2.070259e-17	0.5606638
2.2504360880378176e-10	8.5596286e-10	3.292165e-10	0.9908981	-2.070259e-17	0.5606637
2.2751241111367346e-10	8.065804e-10	2.9629485e-10	0.9908981	-2.070259e-17	0.5606636
2.3003057713786717e-10	9.218062e-10	4.609031e-10	0.9908981	-2.070259e-17	0.5606637
2.3254875636738683e-10	4.938247e-10	3.950598e-10	0.9908981	-2.070259e-17	0.5606637
2.3501754598671667e-10	3.292165e-10	4.2798143e-10	0.9908981	-2.070259e-17	0.56066346
2.3753572052172194e-10	5.432072e-10	1.3168659e-10	0.9908981	-2.070259e-17	0.5606636
2.400045064806319e-10	5.925897e-10	1.975299e-10	0.9908981	-2.070259e-17	0.5606637
2.4252269050267197e-10	7.571979e-10	1.3168659e-10	0.9908981	-2.070259e-17	0.56066346
2.4504086280548357e-10	8.5596286e-10	4.609031e-10	0.9908981	-2.070259e-17	0.5606637
2.475096487244139e-10	7.2427625e-10	5.2674637e-10	0.9908981	-2.070259e-17	0.5606636
2.5002782508574776e-10	4.2798143e-10	2.6337318e-10	0.9908981	-2.070259e-17	0.5606636
2.525459929448673e-10	6.9135464e-10	3.950598e-10	0.9908981	-2.070259e-17	0.5606638
2.550147844298132e-10	2.9629485e-10	3.950598e-10	0.9908981	-2.070259e-17	0.5606638
2.575329627385322e-10	9.547279e-10	-3.292165e-10	0.990898	-2.070259e-17	0.5606636
2.600017524223084e-10	1.1851794e-09	-1.3168659e-10	0.9908981	-2.070259e-17	0.5606636
2.6251992522514793e-10	1.4814742e-09	3.950598e-10	0.9908981	-2.070259e-17	0.5606638
2.6503809326688724e-10	9.711887e-10	8.5596286e-10	0.9908981	-2.070259e-17	0.56066346
2.6750688579629815e-10	6.9135464e-10	4.2798143e-10	0.9908981	-2.070259e-17	0.5606636
2.7002504930803775e-10	6.090505e-10	2.6337318e-10	0.9908981	-2.070259e-17	0.5606636
2.725432173368642e-10	8.065804e-10	3.292165e-10	0.9908981	-2.070259e-17	0.5606637
2.750120034150222e-10	1.2345618e-09	3.292165e-10	0.9908981	-2.070259e-17	0.5606637
2.775301747115908e-10	7.571979e-10	4.609031e-10	0.9908981	-2.070259e-17	0.5606637
2.800483474170824e-10	6.090505e-10	4.609031e-10	0.9908981	-2.070259e-17	0.56066346
2.825171348582164e-10	5.925897e-10	3.950598e-10	0.990898	-2.070259e-17	0.5606636
2.8503529567687094e-10	7.901196e-10	-1.1522577e-10	0.9908981	-2.070259e-17	0.5606636
2.8750408640224256e-10	1.1028752e-09	2.6337318e-10	0.9908981	-2.070259e-17	0.5606636
2.900222520302056e-10	1.0534927e-09	3.292165e-10	0.9908981	-2.070259e-17	0.5606638
2.9254042112478584e-10	7.901196e-10	3.292165e-10	0.9908981	-2.070259e-17	0.5606636
2.950092123938042e-10	4.609031e-10	4.609031e-10	0.9908981	-2.070259e-17	0.5606638
2.975273793959186e-10	8.5596286e-10	1.975299e-10	0.9908981	-2.070259e-17	0.5606636
3.000455451329548e-10	4.938247e-10	6.090505e-10	0.990898	-2.070259e-17	0.5606636
3.0251432976082334e-10	5.925897e-10	4.609031e-10	0.9908981	-2.070259e-17	0.5606637
3.050324937761174e-10	7.7365875e-10	3.950598e-10	0.990898	-2.070259e-17	0.5606637
3.0750128596743545e-10	8.5596286e-10	-1.3168659e-10	0.9908981	-2.070259e-17	0.5606637
3.1001944803256886e-10	8.230412e-10	6.5843296e-11	0.9908981	-2.070259e-17	0.56066346
3.125376106831807e-10	6.748938e-10	-6.5843296e-11	0.9908981	-2.070259e-17	0.5606637
3.1500639920988403e-10	7.901196e-10	3.1275565e-10	0.9908981	-2.070259e-17	0.56066346
3.1752457120761245e-10	4.609031e-10	5.925897e-10	0.9908981	-2.070259e-17	0.5606637
3.200427197506784e-10	4.938247e-10	3.6213813e-10	0.9908981	-2.070259e-17	0.56066346
3.2251150783865436e-10	5.7612887e-10	1.3168659e-10	0.9908981	-2.070259e-17	0.5606637
3.250296646409362e-10	1.1193361e-09	-6.5843296e-11	0.9908981	-2.070259e-17	0.5606636
3.275478230823632e-10	1.3497876e-09	5.2674637e-10	0.9908981	-2.070259e-17	0.5606637
3.3001662198063243e-10	8.888845e-10	1.316866e-09	0.9908981	-2.070259e-17	0.5606636
3.3253477014246737e-10	8.230412e-10	1.0534927e-09	0.9908981	-2.070259e-17	0.5606636
3.350035554929654e-10	-1.975299e-10	4.609031e-10	0.9908981	-2.070259e-17	0.5606638
3.375217335063189e-10	0	9.876495e-11	0.9908981	-2.070259e-17	0.5606637
3.4003988493929425e-10	5.2674637e-10	-5.2674637e-10	0.990898	-2.070259e-17	0.5606638
3.4250865217364254e-10	1.0041102e-09	-1.3168659e-10	0.9908981	-2.070259e-17	0.5606636
3.4502682481443544e-10	1.1522577e-09	4.609031e-10	0.9908981	-2.070259e-17	0.5606638
3.475449822770612e-10	4.938247e-10	2.6337318e-10	0.9908981	-2.070259e-17	0.5606638
3.500137651218396e-10	4.938247e-10	3.950598e-10	0.9908981	-2.070259e-17	0.5606637
3.5253191629542163e-10	6.9135464e-10	-4.9382474e-11	0.9908981	-2.070259e-17	0.5606636
3.550007072003065e-10	7.571979e-10	-6.5843296e-11	0.9908981	-2.070259e-17	0.5606636
3.575188497092892e-10	9.218062e-10	3.292165e-10	0.9908981	-2.070259e-17	0.5606636
3.6003700429181514e-10	9.218062e-10	1.975299e-10	0.9908981	-2.070259e-17	0.56066346
3.625057975511633e-10	1.1522577e-09	6.9135464e-10	0.9908981	-2.070259e-17	0.5606638
3.6502395163174876e-10	4.938247e-10	7.2427625e-10	0.9908981	-2.070259e-17	0.5606637
3.6754210989187906e-10	2.4691235e-10	3.950598e-10	0.9908981	-2.070259e-17	0.5606637
3.700108902009091e-10	1.6460824e-10	0	0.9908981	-2.070259e-17	0.5606636
3.725290450668913e-10	3.292165e-10	-5.2674637e-10	0.9908981	-2.070259e-17	0.5606636
3.750471997516917e-10	1.1851794e-09	-4.609031e-10	0.9908981	-2.070259e-17	0.5606636
3.7751598069701096e-10	9.218062e-10	-1.3168659e-10	0.9908981	-2.070259e-17	0.5606637
3.800341374892529e-10	9.547279e-10	9.876495e-11	0.9908981	-2.070259e-17	0.5606637
3.8250292922315084e-10	1.0534927e-09	1.975299e-10	0.9908981	-2.070259e-17	0.56066346
3.850210762639925e-10	6.58433e-10	4.609031e-10	0.9908981	-2.070259e-17	0.5606637
3.875392333495634e-10	5.2674637e-10	6.58433e-10	0.9908981	-2.070259e-17	0.5606637
3.900080149556358e-10	4.9382474e-11	1.3168659e-10	0.9908981	-2.070259e-17	0.5606636
