# t (s)	mx ()	my ()	mz ()	E_total (J)	MaxAngle (rad)
0	3.7242615e-10	3.2921648e-11	0.99555576	-1.2884941e-16	0.65439117
2.8019869637512098e-12	1.8106906e-10	6.5843296e-11	0.99409884	-1.2880494e-16	0.6023422
5.2183795091514714e-12	6.5843296e-11	1.975299e-10	0.99284136	-1.2871938e-16	0.55655754
7.652732013524373e-12	-6.5843296e-11	1.975299e-10	0.99175984	-1.2858496e-16	0.5755613
1.0046728414140824e-11	-6.5843296e-11	-1.3168659e-10	0.9910884	-1.2840693e-16	0.56719506
1.2714932180486093e-11	4.938247e-10	-7.201611e-11	0.9909143	-1.2816467e-16	0.5699023
1.5077133004001222e-11	4.609031e-10	5.925897e-10	0.9911648	-1.2791742e-16	0.5849051
1.7735367934350022e-11	-7.901196e-10	3.292165e-10	0.9915095	-1.2758684e-16	0.5930463
2.0096565581313436e-11	-1.6543128e-09	-1.4485525e-09	0.99118274	-1.2722153e-16	0.587336
2.2756242282457722e-11	2.6337318e-10	-3.9505976e-09	0.98859495	-1.2678245e-16	0.598824
2.507108131568794e-11	4.5761093e-09	-3.8682937e-09	0.983046	-1.2647966e-16	0.58902115
2.7685167797033962e-11	7.901195e-09	1.3004051e-09	0.9721268	-1.260059e-16	0.49724847
3.0112648345135724e-11	4.561706e-09	8.362099e-09	0.9557763	-1.2528609e-16	0.38187417
3.278875714897216e-11	-7.901195e-09	4.609031e-09	0.928696	-1.2442993e-16	0.33486032
3.5148318138762134e-11	-5.7160214e-09	-1.1851793e-08	0.89779574	-1.2362296e-16	0.35407606
3.751793676023204e-11	1.698757e-08	-1.1193361e-08	0.8621352	-1.2220339e-16	0.38509354
4.0181689008623115e-11	2.1069855e-08	1.6329137e-08	0.8153504	-1.1927975e-16	0.3947505
4.256873847249945e-11	1.7119257e-09	-1.6724197e-08	0.76287323	-1.1636502e-16	0.33653578
4.528071638112981e-11	1.3653431e-07	-1.178595e-07	0.6936912	-1.1503897e-16	0.22262879
4.772736809179676e-11	2.779904e-07	4.9777533e-08	0.6328814	-1.145648e-16	0.22983114
5.015439314304546e-11	3.1012192e-07	2.3558732e-07	0.58638555	-1.1510905e-16	0.27400777
5.2572224676518385e-11	2.9372694e-07	2.0753808e-07	0.5646983	-1.1511771e-16	0.34219688
5.528563223765986e-11	1.8715957e-07	1.9700315e-07	0.55871093	-1.1381011e-16	0.5348194
5.7691935567160157e-11	4.2896907e-08	2.1028703e-07	0.55941767	-1.1267709e-16	0.6400414
6.009876792848397e-11	-7.8946115e-08	1.7448474e-07	0.5602573	-1.1186744e-16	0.68204325
6.250100387195554e-11	-1.4018038e-07	1.2645205e-07	0.5588949	-1.1126465e-16	0.6676111
6.520130302426176e-11	-1.656535e-07	9.9818436e-08	0.55432796	-1.1067967e-16	0.6315381
6.759634412566403e-11	-1.7892916e-07	9.4353446e-08	0.5481345	-1.10162227e-16	0.6268307
7.02943046565626e-11	-1.9535706e-07	8.539875e-08	0.5396108	-1.0956107e-16	0.62159896
7.269031760155833e-11	-2.0911831e-07	6.930007e-08	0.53141755	-1.09036904e-16	0.6592634
7.508875946673957e-11	-2.2781781e-07	5.5012073e-08	0.5233395	-1.08566066e-16	0.6996553
7.778458238079103e-11	-2.7746364e-07	4.069116e-08	0.5150774	-1.0816663e-16	0.7118982
8.018197509623672e-11	-3.622122e-07	5.892975e-09	0.5087953	-1.0798011e-16	0.7186101
8.257733965150338e-11	-4.7435157e-07	-8.427942e-08	0.50363153	-1.0799171e-16	0.7160553
8.52729543668185e-11	-5.7017e-07	-2.7489577e-07	0.4991127	-1.082621e-16	0.7144252
8.766804040275036e-11	-5.526886e-07	-5.00014e-07	0.49614963	-1.0871002e-16	0.7102597
9.006346256813312e-11	-4.1905966e-07	-7.316178e-07	0.49407077	-1.0930699e-16	0.7894701
9.275790910084248e-11	-1.9469863e-07	-9.694767e-07	0.49257135	-1.1009707e-16	0.91009694
9.51591198454804e-11	-1.6510207e-08	-1.1306611e-06	0.4916568	-1.1084438e-16	1.0888294
9.752468181795778e-11	8.493785e-08	-1.2051958e-06	0.4907987	-1.115531e-16	1.170863
1.0007693319650983e-10	8.9612726e-08	-1.3453925e-06	0.48962986	-1.1225879e-16	1.9753244
1.0252445163032578e-10	3.3711768e-08	-2.5651725e-06	0.48802215	-1.1326273e-16	1.3182416
1.0508938817737736e-10	-6.9166737e-07	-2.3363507e-06	0.4850533	-1.1415683e-16	2.2520976
1.0752910714107694e-10	-6.881941e-07	-9.3062914e-07	0.48263666	-1.151059e-16	1.8944448
1.1007931580364931e-10	-7.31124e-07	-5.438656e-07	0.48071364	-1.1682959e-16	0.7486659
1.1254644550652057e-10	-1.1605869e-06	-1.9140647e-07	0.47829092	-1.179199e-16	0.65241003
1.1527855377511938e-10	-1.5660828e-06	-1.3576887e-07	0.47626844	-1.18552e-16	0.61328816
1.1751175290721997e-10	-1.6029221e-06	-2.3631159e-07	0.47550756	-1.1887525e-16	0.5835975
1.2024117292746935e-10	-1.3390552e-06	-4.8292765e-07	0.4756963	-1.1912813e-16	0.59267485
1.2262998811281228e-10	-1.0355176e-06	-6.7469625e-07	0.47651517	-1.1928932e-16	0.5953021
1.2504712374292916e-10	-7.8534595e-07	-7.270417e-07	0.4776092	-1.1943638e-16	0.59334195
1.2773737280655473e-10	-5.877502e-07	-6.2597223e-07	0.47886723	-1.195978e-16	0.5888412
1.301474595443307e-10	-4.6268084e-07	-5.0989047e-07	0.47988713	-1.1974087e-16	0.58226377
1.3253967922000214e-10	-3.8044257e-07	-4.5458214e-07	0.48072892	-1.1987648e-16	0.57988113
1.3524500185758116e-10	-3.2855806e-07	-4.674874e-07	0.48145017	-1.2001578e-16	0.5787154
1.3763784542753256e-10	-3.0561165e-07	-5.001457e-07	0.48189545	-1.2012388e-16	0.5741586
1.4003972401560997e-10	-2.9201502e-07	-5.166065e-07	0.4821868	-1.2021863e-16	0.57225555
1.4273328454199556e-10	-2.8171056e-07	-5.0783905e-07	0.4823585	-1.203114e-16	0.5680569
1.4513321682529758e-10	-2.7647602e-07	-4.8717453e-07	0.48239303	-1.2038523e-16	0.56829226
1.4752769116569224e-10	-2.745007e-07	-4.661047e-07	0.48233092	-1.2045273e-16	0.5684728
1.5022460953268484e-10	-2.7249249e-07	-4.47934e-07	0.48216277	-1.2052269e-16	0.56803286
1.5261878409955965e-10	-2.6692874e-07	-4.3482913e-07	0.48194098	-1.2057967e-16	0.567259
1.5501463588122778e-10	-2.5519216e-07	-4.1948763e-07	0.48166275	-1.2063173e-16	0.56654465
1.5770852911056963e-10	-2.3627867e-07	-3.967717e-07	0.48129427	-1.2068412e-16	0.5658647
1.6010340802121803e-10	-2.1664091e-07	-3.697101e-07	0.4809257	-1.20725e-16	0.56522894
1.6279715492284883e-10	-1.9354637e-07	-3.3487902e-07	0.4804728	-1.2076465e-16	0.56455314
1.651911779721899e-10	-1.7397446e-07	-3.020232e-07	0.48004237	-1.2079455e-16	0.5640049
1.6758557875672313e-10	-1.5483052e-07	-2.7015506e-07	0.47959164	-1.2081979e-16	0.563502
1.7027804899333562e-10	-1.3445201e-07	-2.372334e-07	0.47906876	-1.2084323e-16	0.562978
1.7267175594125882e-10	-1.1721753e-07	-2.0957921e-07	0.47859755	-1.2086026e-16	0.5625859
1.7506480334395462e-10	-1.0087193e-07	-1.8442708e-07	0.4781278	-1.2087421e-16	0.56237835
1.7775756622110002e-10	-8.460864e-08	-1.587482e-07	0.47760898	-1.2088683e-16	0.56212467
1.8015025154764983e-10	-7.241117e-08	-1.3846845e-07	0.47716272	-1.208958e-16	0.5618849
1.8254366541790228e-10	-6.133303e-08	-1.2016402e-07	0.47673488	-1.20903e-16	0.5616352
1.8523548763524295e-10	-5.0699338e-08	-1.021888e-07	0.47628015	-1.2090944e-16	0.56134844
1.8762868843653068e-10	-4.250185e-08	-8.7769116e-08	0.47590196	-1.2091393e-16	0.5610904
1.9002121312108275e-10	-3.5654146e-08	-7.631238e-08	0.47555003	-1.209175e-16	0.560834
1.9271334196473592e-10	-2.8872286e-08	-6.459227e-08	0.47518587	-1.2092064e-16	0.5605504
1.9510605425568194e-10	-2.3901118e-08	-5.5374212e-08	0.47489047	-1.2092282e-16	0.5603077
1.9779792714154942e-10	-1.9275625e-08	-4.6880427e-08	0.47458902	-1.2092473e-16	0.560048
2.0019062675938344e-10	-1.5835314e-08	-3.998334e-08	0.47434732	-1.2092604e-16	0.55983007
2.025830932584476e-10	-1.2641913e-08	-3.4238514e-08	0.47412914	-1.2092704e-16	0.5596262
2.0527510039960824e-10	-1.0139868e-08	-2.8707678e-08	0.47390974	-1.2092794e-16	0.5594135
2.0766735470351435e-10	-7.917657e-09	-2.4954609e-08	0.47373623	-1.2092852e-16	0.55924064
2.100602899002935e-10	-6.3868e-09	-2.1728289e-08	0.47358137	-1.20929e-16	0.5590817
2.1275187083536654e-10	-4.559648e-09	-1.8041064e-08	0.47342733	-1.2092941e-16	0.5589187
2.1514436471347226e-10	-3.0287917e-09	-1.5473175e-08	0.4733067	-1.2092968e-16	0.5587861
2.1753714392768457e-10	-2.0246813e-09	-1.27736e-08	0.4731998	-1.2092987e-16	0.5586711
2.2022841288742928e-10	-1.0205711e-09	-1.1193361e-08	0.47309443	-1.2093005e-16	0.55860376
2.2262111312371633e-10	-7.571979e-10	-9.5472785e-09	0.47301245	-1.2093015e-16	0.5585475
2.2501356303435842e-10	1.2345618e-10	-8.296255e-09	0.47294027	-1.2093022e-16	0.558495
2.2770509720750954e-10	5.1028554e-10	-6.7818595e-09	0.47286946	-1.2093032e-16	0.5584404
2.300975964512647e-10	1.1934098e-09	-5.8435927e-09	0.47281465	-1.2093036e-16	0.5583958
2.327890111519619e-10	1.5143958e-09	-4.609031e-09	0.4727611	-1.2093039e-16	0.55835044
2.351814579576562e-10	1.9752988e-09	-4.1481276e-09	0.47271976	-1.209304e-16	0.5583133
2.3757399761805874e-10	2.2386721e-09	-3.753068e-09	0.47268358	-1.2093042e-16	0.5582797
2.402652896249956e-10	2.2386721e-09	-2.633732e-09	0.47264835	-1.2093044e-16	0.5582456
2.4265789626912744e-10	2.7983402e-09	-1.9094557e-09	0.47262126	-1.2093046e-16	0.55821896
2.450501140480711e-10	2.6831144e-09	-1.876534e-09	0.4725976	-1.2093046e-16	0.55819505
2.4774173578913474e-10	2.814801e-09	-1.876534e-09	0.47257468	-1.2093047e-16	0.5581712
2.501341143662531e-10	2.7654186e-09	-1.5802392e-09	0.472557	-1.2093046e-16	0.5581527
2.525264912746487e-10	2.9300267e-09	-5.925897e-10	0.4725416	-1.2093044e-16	0.5581365
2.5521786454113745e-10	2.7489577e-09	-8.39502e-10	0.4725267	-1.2093046e-16	0.55812097
2.576103463665026e-10	2.8312617e-09	-1.0534927e-09	0.4725153	-1.2093047e-16	0.5581086
2.600026077454225e-10	3.0287917e-09	-6.58433e-10	0.47250536	-1.2093044e-16	0.5580979
2.626940481893959e-10	3.358008e-09	-1.0534927e-09	0.47249573	-1.2093046e-16	0.5580868
2.6508644410294144e-10	3.473234e-09	-3.950598e-10	0.47248837	-1.2093044e-16	0.5580788
2.6777777608720473e-10	3.3909298e-09	-3.950598e-10	0.47248125	-1.2093046e-16	0.55807114
2.701701861017297e-10	3.358008e-09	-2.6337318e-10	0.47247577	-1.2093044e-16	0.5580652
2.725625023982641e-10	3.358008e-09	-2.6337318e-10	0.47247103	-1.2093044e-16	0.55805993
2.752537098149232e-10	3.7036854e-09	2.6337318e-10	0.47246653	-1.2093046e-16	0.55805415
2.7764607890733833e-10	3.2592433e-09	-3.950598e-10	0.47246295	-1.2093044e-16	0.5580504
2.80038413664463e-10	3.5884598e-09	-1.3168659e-10	0.4724599	-1.2093044e-16	0.5580464
2.827299153743686e-10	4.0493626e-09	-1.3168659e-10	0.47245693	-1.2093044e-16	0.5580438
2.851222270383948e-10	3.9835193e-09	-6.5843296e-11	0.47245473	-1.2093044e-16	0.55804116
2.875143804807428e-10	4.1481276e-09	-9.876495e-11	0.47245276	-1.2093044e-16	0.5580384
2.902059541232565e-10	4.213971e-09	-2.9629485e-10	0.47245088	-1.2093044e-16	0.5580357
2.925981051425191e-10	4.1645887e-09	1.975299e-10	0.47244945	-1.2093044e-16	0.5580339
2.9528955357007227e-10	4.1645887e-09	2.6337318e-10	0.47244805	-1.2093043e-16	0.55803275
