# t (s)	mx ()	my ()	mz ()	E_total (J)	MaxAngle (rad)
0	1.3374419e-09	1.975299e-10	0.9795479	-2.0725794e-17	0.26631457
2.5202282692789114e-12	2.9999851e-09	1.7613082e-09	0.97405154	-2.0704025e-17	0.24678785
5.047372330351155e-12	3.3909298e-09	4.5267265e-09	0.9693902	-2.0662816e-17	0.23815756
7.521232670634474e-12	1.218101e-09	7.539057e-09	0.96612203	-2.0607585e-17	0.23309845
1.0043725262952135e-11	-3.3909298e-09	9.942338e-09	0.9646233	-2.0540746e-17	0.2328152
1.2515818162105592e-11	-8.9546885e-09	1.012958e-08	0.9651809	-2.0469512e-17	0.23222157
1.5036646666514414e-11	-1.4353839e-08	5.7283667e-09	0.9677349	-2.0393491e-17	0.23308992
1.7507523641125182e-11	-1.6921728e-08	-7.901196e-10	0.97187376	-2.031519e-17	0.23521395
2.0027461583791835e-11	-1.636206e-08	-1.0271554e-08	0.9771359	-2.0227938e-17	0.24151064
2.2547044907939162e-11	-1.0238633e-08	-2.0674795e-08	0.98212016	-2.0126135e-17	0.26911938
2.5017007319635128e-11	3.551423e-09	-2.8049245e-08	0.9836285	-2.0010123e-17	0.347455
2.753606263958142e-11	2.1794131e-08	-2.5020453e-08	0.97520465	-1.993434e-17	0.21484545
3.0005548421731066e-11	3.2658274e-08	-1.198348e-08	0.95324636	-1.999984e-17	0.21481973
3.25242666937856e-11	3.476526e-08	-1.9752988e-09	0.922329	-2.013039e-17	0.21951641
3.504283833374277e-11	3.3514237e-08	8.032882e-09	0.8923274	-2.0219385e-17	0.22651918
3.751194156342052e-11	2.2452564e-08	2.4394941e-08	0.87003505	-2.0254512e-17	0.22490576
4.0030372506044805e-11	1.1555499e-08	3.5868137e-08	0.8543317	-2.0268924e-17	0.21635942
4.2548546735100636e-11	6.4732193e-09	3.8864005e-08	0.8440838	-2.0270124e-17	0.21385378
4.501721346008596e-11	4.0617083e-09	3.6971013e-08	0.8382006	-2.0261983e-17	0.21397394
4.753533466570539e-11	-2.757188e-10	3.4987483e-08	0.8354768	-2.0249603e-17	0.2167331
5.000414727833316e-11	-3.7201462e-09	3.1028655e-08	0.83515096	-2.0237791e-17	0.2180692
5.252232378461023e-11	-7.555518e-09	2.7324969e-08	0.83652556	-2.0228239e-17	0.21860002
5.504046965601531e-11	-1.0106946e-08	2.3473136e-08	0.8390582	-2.0221555e-17	0.21835224
5.750921976517152e-11	-1.037032e-08	1.998344e-08	0.84220153	-2.0217257e-17	0.22000664
6.00273584523358e-11	-8.7242364e-09	1.6806501e-08	0.8457763	-2.0214405e-17	0.22089416
6.25455115324181e-11	-6.3044956e-09	1.4485526e-08	0.8495451	-2.0212415e-17	0.22059636
6.50142795558229e-11	-4.7736393e-09	1.4123387e-08	0.8532934	-2.0210807e-17	0.22208336
6.753242750120141e-11	-4.707796e-09	1.5341488e-08	0.8570526	-2.0209132e-17	0.22273459
7.000118769683995e-11	-5.333307e-09	1.5967e-08	0.86060506	-2.020719e-17	0.22217238
7.251931688951577e-11	-7.2756845e-09	1.5604861e-08	0.86407775	-2.0204666e-17	0.22347271
7.503744107733844e-11	-8.625472e-09	1.5539019e-08	0.86741763	-2.0201402e-17	0.22370175
7.750618912496156e-11	-9.5802e-09	1.5143959e-08	0.8705922	-2.0197325e-17	0.2228263
8.002431747957488e-11	-1.0403241e-08	1.4156309e-08	0.8737579	-2.0192112e-17	0.2208343
8.254241500780034e-11	-1.139089e-08	1.4419682e-08	0.876881	-2.0185697e-17	0.21931896
8.50111623604446e-11	-1.3366189e-08	1.3563719e-08	0.879937	-2.0178098e-17	0.21852635
8.752926621605593e-11	-1.4683056e-08	1.3168659e-08	0.883091	-2.0168817e-17	0.21652761
9.004738189769698e-11	-1.695465e-08	1.198348e-08	0.8863303	-2.0157743e-17	0.2162825
9.251610834070719e-11	-1.919332e-08	9.3497485e-09	0.88963914	-2.0144811e-17	0.21532357
9.503422625498499e-11	-2.1695367e-08	7.637823e-09	0.8932055	-2.0129065e-17	0.21434191
9.750297845050576e-11	-2.3934039e-08	4.3456576e-09	0.89695114	-2.0110554e-17	0.2142469
1.0002109764465529e-10	-2.6205631e-08	1.3827093e-09	0.9010998	-2.0087745e-17	0.21331725
1.0253922342149986e-10	-2.9003973e-08	-3.1604783e-09	0.9056666	-2.0059932e-17	0.21353786
1.0500798472071228e-10	-3.11768e-08	-8.9546885e-09	0.9106459	-2.0026474e-17	0.21369222
1.0752612510535498e-10	-3.331671e-08	-1.6526668e-08	0.9163408	-1.998424e-17	0.2131722
1.1004428046149636e-10	-3.334963e-08	-2.6337318e-08	0.92275286	-1.9931456e-17	0.2136644
1.1251306216849345e-10	-3.160478e-08	-3.8353722e-08	0.92978126	-1.9866402e-17	0.21437946
1.1503121991225715e-10	-2.436202e-08	-5.3069698e-08	0.9376312	-1.9782031e-17	0.21456766
1.175000267197886e-10	-9.646043e-09	-6.8740405e-08	0.9456543	-1.9674817e-17	0.21533416
1.200182020955332e-10	1.4090466e-08	-8.269918e-08	0.95323837	-1.9528728e-17	0.21338932
1.2253640589098688e-10	4.8789882e-08	-9.0337004e-08	0.9580058	-1.9330409e-17	0.20879425
1.2500522751020043e-10	8.999956e-08	-8.388436e-08	0.9553935	-1.9098174e-17	0.20442197
1.2752343088385455e-10	1.286578e-07	-5.10944e-08	0.9384147	-1.8949e-17	0.20978886
1.3004164455326168e-10	1.4176062e-07	1.0403241e-08	0.9053031	-1.9044414e-17	0.22954239
1.325104675562339e-10	1.2668251e-07	6.281451e-08	0.8686561	-1.9322808e-17	0.24241985
1.350286702779324e-10	9.534109e-08	1.0008181e-07	0.8374522	-1.9614297e-17	0.2132629
1.3754708073072993e-10	4.312736e-08	1.2087389e-07	0.8118955	-1.9818304e-17	0.20243554
1.4001618062141265e-10	-1.0205711e-08	1.17487076e-07	0.7918052	-1.9935898e-17	0.20393017
1.425341007573847e-10	-4.953062e-08	9.371147e-08	0.77641	-1.999975e-17	0.2074051
1.4500273244902462e-10	-6.802642e-08	6.100382e-08	0.7661097	-2.0029427e-17	0.21115087
1.4752087048830007e-10	-6.893793e-08	2.9201502e-08	0.7599075	-2.004153e-17	0.21231261
1.500390093496696e-10	-5.8172553e-08	5.3991505e-09	0.75741374	-2.004536e-17	0.21276669
1.5250771886185738e-10	-4.4411305e-08	-9.1522185e-09	0.75802666	-2.0046841e-17	0.21256563
1.550258245226614e-10	-3.1259106e-08	-1.5143959e-08	0.7610519	-2.0049156e-17	0.21204089
1.575439422782385e-10	-2.1399071e-08	-1.5868235e-08	0.7659135	-2.0053775e-17	0.21248762
1.6001271280193396e-10	-1.4839433e-08	-1.5209801e-08	0.7721176	-2.006105e-17	0.21318743
1.6253089657878216e-10	-1.08147615e-08	-1.438676e-08	0.77959186	-2.007124e-17	0.21341746
1.650490773612273e-10	-6.3538783e-09	-1.398347e-08	0.7878449	-2.0083828e-17	0.21395487
1.6751787416421002e-10	-3.0287917e-09	-1.2501996e-08	0.79633737	-2.009787e-17	0.21526721
1.700360319551453e-10	5.2674637e-10	-9.759211e-09	0.8051155	-2.0113151e-17	0.2156394
1.7250483358446834e-10	1.6460824e-09	-6.271574e-09	0.8136051	-2.0128276e-17	0.21661997
1.750229925917518e-10	1.9094557e-09	-2.518506e-09	0.82193935	-2.0143067e-17	0.21842158
1.7754115088449427e-10	1.6131608e-09	1.8106906e-10	0.82976407	-2.015653e-17	0.21912107
1.8000990896737693e-10	7.901196e-10	2.419741e-09	0.83681065	-2.0167992e-17	0.22017974
1.8252804608143486e-10	-5.5966803e-10	4.4444226e-09	0.8432961	-2.0177647e-17	0.2214905
