# t (s)	mx ()	my ()	mz ()	E_total (J)	MaxAngle (rad)
0	1.3744789e-09	5.5966803e-10	0.97953576	-2.0725773e-17	0.26627177
2.506153404441198e-12	1.2674835e-09	6.58433e-10	0.9734087	-2.070107e-17	0.24640423
5.024111598652752e-12	7.7365875e-10	7.571979e-10	0.96794647	-2.0652195e-17	0.23582418
7.540218629805559e-12	9.547279e-10	6.296265e-10	0.9638562	-2.0581013e-17	0.23226613
1.0006542940064809e-11	4.9382474e-11	1.0205711e-09	0.9619101	-2.049377e-17	0.23027238
1.2521938065903329e-11	-1.316866e-09	4.609031e-10	0.9624103	-2.0393878e-17	0.23124003
1.503716351750101e-11	-1.2510226e-09	-1.5143958e-09	0.9652782	-2.0288441e-17	0.2317954
1.7503080261947102e-11	-2.6337318e-10	-2.897105e-09	0.9697956	-2.0178363e-17	0.23032774
2.0018525025048077e-11	2.7654186e-09	-3.2921648e-09	0.9750241	-2.0048059e-17	0.23102015
2.2534047172346624e-11	3.8847547e-09	-1.8436124e-09	0.97851723	-1.9882049e-17	0.23408237
2.500022006355371e-11	3.6378422e-09	-5.2674637e-10	0.9748785	-1.9700934e-17	0.212532
2.7515658511547913e-11	2.732497e-09	-2.6337318e-10	0.95615435	-1.9640156e-17	0.20932841
3.00316009892479e-11	3.9835193e-09	-5.925897e-10	0.9217417	-1.9754737e-17	0.21129361
3.254826925469317e-11	7.242763e-09	1.7119257e-09	0.87694365	-1.9899004e-17	0.1991804
3.501610600199803e-11	7.703666e-09	6.5843295e-09	0.8277872	-2.0009534e-17	0.19649477
3.753471325359278e-11	2.353898e-09	8.921766e-09	0.7790938	-2.0047895e-17	0.20410287
4.000596169012031e-11	-2.0411421e-09	6.1563483e-09	0.7379108	-1.9989685e-17	0.20946348
4.252860278595248e-11	-3.6213813e-10	3.0287917e-09	0.7049137	-1.9849238e-17	0.21467653
4.5002253262866335e-11	2.3868196e-09	2.5020452e-09	0.6809987	-1.966891e-17	0.21667266
4.7524092123684405e-11	4.609031e-09	2.1069855e-09	0.66329145	-1.9474649e-17	0.21632054
5.004499015526319e-11	6.4526433e-09	3.1604783e-09	0.65123737	-1.9285921e-17	0.21538074
5.2515834966671616e-11	7.835352e-09	3.8189114e-09	0.64411867	-1.9113234e-17	0.21662441
5.503557515084811e-11	9.942338e-09	6.847703e-09	0.6407748	-1.8951925e-17	0.21688382
5.7505204714585725e-11	1.1456733e-08	9.744808e-09	0.64069676	-1.8807392e-17	0.21729036
6.002366503409328e-11	1.3432032e-08	1.3036973e-08	0.64335907	-1.8670988e-17	0.2178415
6.25420725847785e-11	1.4222152e-08	1.7119257e-08	0.64834446	-1.854183e-17	0.21790466
6.501112093442648e-11	1.4683056e-08	2.2255035e-08	0.65517145	-1.8418774e-17	0.21860965
6.752957147057769e-11	1.2905287e-08	2.7390811e-08	0.6638851	-1.829372e-17	0.21962313
7.004803198292113e-11	1.0798301e-08	3.1473096e-08	0.67416954	-1.8166139e-17	0.22065464
7.2517121258101e-11	6.18927e-09	3.5818754e-08	0.685564	-1.8036005e-17	0.22053532
7.503559754581566e-11	1.9094557e-09	3.8584172e-08	0.6982434	-1.7895376e-17	0.22213072
7.750470667255249e-11	-2.8312617e-09	4.1086217e-08	0.71134835	-1.7746214e-17	0.22336458
8.002318978962131e-11	-8.559629e-09	4.213971e-08	0.7249016	-1.7577135e-17	0.22410952
8.254168537320758e-11	-1.4168655e-08	4.3456577e-08	0.7379358	-1.7382817e-17	0.22442792
8.501080686770892e-11	-2.0082206e-08	4.5958622e-08	0.7492138	-1.7156662e-17	0.22392383
