# t (s)	mx ()	my ()	mz ()	E_total (J)	MaxAngle (rad)
0	1.1193361e-09	3.6213813e-10	0.97953606	-2.0725773e-17	0.2662729
2.5148315119720558e-12	-3.0452525e-09	1.679004e-09	0.97073144	-2.0685891e-17	0.24076311
5.042695978137788e-12	-8.148108e-09	-2.2386721e-09	0.9621969	-2.0598743e-17	0.23052165
7.517560185782994e-12	-1.0880605e-08	-1.3259194e-08	0.95535296	-2.0472409e-17	0.22750513
1.0040663831654259e-11	-5.333307e-09	-2.877352e-08	0.950923	-2.0310503e-17	0.22533032
1.2512929377752016e-11	9.613121e-09	-4.3851635e-08	0.94927	-2.0125658e-17	0.22494717
1.5033713579820874e-11	3.5028634e-08	-5.3069698e-08	0.9498586	-1.9905448e-17	0.22214127
1.7504469193033697e-11	6.953052e-08	-5.2279578e-08	0.95158327	-1.9641471e-17	0.2204124
2.002426777614267e-11	1.1361261e-07	-3.4501888e-08	0.9520486	-1.9297624e-17	0.2155653
2.2543716965754012e-11	1.5896218e-07	1.0139868e-08	0.9457945	-1.8881678e-17	0.21060586
2.501357078332354e-11	1.7927483e-07	8.309424e-08	0.92489177	-1.8540246e-17	0.21630943
2.7532692287297046e-11	1.4024623e-07	1.6717613e-07	0.887145	-1.8485384e-17	0.25150183
3.000225961549851e-11	6.939884e-08	2.0743107e-07	0.84956163	-1.8792963e-17	0.24090381
3.2521202899994896e-11	-1.9226242e-08	2.19966e-07	0.81615585	-1.920959e-17	0.20642506
3.504012842435026e-11	-1.1331631e-07	1.9074803e-07	0.78611135	-1.951158e-17	0.19881707
3.7509597462038225e-11	-1.7540654e-07	1.2855904e-07	0.7607496	-1.9693829e-17	0.2022294
4.002780516864032e-11	-1.942295e-07	5.3069698e-08	0.7399487	-1.9802153e-17	0.20838667
4.254588434309072e-11	-1.7422137e-07	-1.32674245e-08	0.7245987	-1.9860777e-17	0.21141577
4.5014721116273315e-11	-1.3384296e-07	-5.7415356e-08	0.7144602	-1.9888989e-17	0.21196866
4.7532950273886e-11	-8.74399e-08	-7.795846e-08	0.7086033	-1.9901464e-17	0.21206439
5.0001749250235296e-11	-4.8970954e-08	-8.0592194e-08	0.70673966	-1.990641e-17	0.21153247
5.251990528069782e-11	-2.1777671e-08	-7.36128e-08	0.7079342	-1.9909445e-17	0.21159549
5.503806830701657e-11	-3.9999803e-09	-6.166225e-08	0.71158653	-1.9913523e-17	0.21185899
5.7506881455296856e-11	6.370339e-09	-5.2147893e-08	0.717191	-1.992008e-17	0.21120349
6.002509578771261e-11	1.2707757e-08	-4.3851635e-08	0.72461504	-1.993002e-17	0.21224442
6.254331998244012e-11	1.7399092e-08	-3.6213812e-08	0.7333381	-1.9943336e-17	0.2114896
6.501215292366144e-11	2.116862e-08	-2.9366111e-08	0.74276954	-1.9959378e-17	0.21289565
6.753036814176922e-11	2.2732399e-08	-2.3045153e-08	0.75298643	-1.9978261e-17	0.21323755
7.004857971554319e-11	2.278178e-08	-1.6329137e-08	0.76356167	-1.9999014e-17	0.21309584
7.25174367975674e-11	2.0872326e-08	-1.0798301e-08	0.7740493	-2.0020403e-17	0.21435311
7.503563234445227e-11	1.7711846e-08	-6.7818595e-09	0.7846239	-2.0042424e-17	0.2159214
7.750447610411327e-11	1.42962255e-08	-2.732497e-09	0.79462844	-2.006337e-17	0.21723837
8.002267700960247e-11	9.316826e-09	7.469099e-10	0.8042289	-2.008326e-17	0.21821076
8.254086728025119e-11	4.1481276e-09	4.0781694e-09	0.81301737	-2.0100979e-17	0.21987687
8.500968598790742e-11	-1.8106907e-09	5.8353624e-09	0.82069975	-2.0115818e-17	0.22223106
8.752786311531814e-11	-7.506136e-09	7.283915e-09	0.8275025	-2.0128246e-17	0.2228886
9.004601792893153e-11	-1.2839443e-08	5.3579985e-09	0.8332568	-2.0138043e-17	0.22516994
9.251478703244672e-11	-1.5703627e-08	2.897105e-09	0.83794445	-2.0145372e-17	0.22513042
9.503293265802072e-11	-1.6263295e-08	-3.950598e-10	0.84186876	-2.015083e-17	0.22715895
9.750171107987052e-11	-1.478182e-08	-2.732497e-09	0.8450108	-2.0154507e-17	0.22789091
1.0001981941339466e-10	-1.30698945e-08	-2.8806442e-09	0.8476355	-2.0156848e-17	0.22779857
1.0253792678042314e-10	-1.1950559e-08	-3.9505976e-09	0.8497994	-2.0158039e-17	0.22863187
1.0500666544937938e-10	-1.06172315e-08	-4.3456576e-09	0.8515741	-2.0158332e-17	0.22954291
1.0752478009652267e-10	-9.678964e-09	-5.234542e-09	0.85311157	-2.0157958e-17	0.23009866
