# t (s)	mx ()	my ()	mz ()	E_total (J)	MaxAngle (rad)
0	3.5802292e-10	1.3168659e-10	0.99555576	-1.288494e-16	0.6543837
2.522379948700836e-12	3.374469e-10	1.975299e-10	0.99684966	-1.2885104e-16	0.8888813
5.22228328046626e-12	5.1028554e-10	1.3168659e-10	0.9974955	-1.2885695e-16	1.4201411
7.581555389654907e-12	-4.4855747e-10	-2.6337318e-10	0.99790555	-1.2909821e-16	0.17675498
1.022747912309116e-11	9.6707344e-11	2.6337318e-10	0.99792296	-1.2913302e-16	0.15906249
1.2684879318856609e-11	2.057603e-11	2.9217964e-10	0.9978975	-1.2913392e-16	0.15900265
1.5179047328783626e-11	5.967049e-11	0	0.997887	-1.2913397e-16	0.1589375
1.7531034234173305e-11	3.539077e-10	-4.115206e-11	0.99789107	-1.2913397e-16	0.1589409
2.0265641345682335e-11	2.9629485e-10	1.975299e-10	0.99790144	-1.29134e-16	0.15894692
2.263230755699235e-11	2.69546e-10	2.6337318e-10	0.99790704	-1.29134e-16	0.15894616
2.5048036787567418e-11	3.8271417e-10	1.3168659e-10	0.99790776	-1.2913401e-16	0.15894578
2.7724612621561195e-11	3.0864045e-10	1.975299e-10	0.997905	-1.29134e-16	0.15894766
3.0131863416792794e-11	2.9629485e-10	6.5843296e-11	0.9979024	-1.2913401e-16	0.15894277
3.251709246063641e-11	2.3250914e-10	1.0699536e-10	0.9979013	-1.2913401e-16	0.15893713
3.521649546218098e-11	1.2345618e-10	0	0.9979016	-1.2913401e-16	0.15893824
3.7604206743503005e-11	2.016451e-10	2.8806443e-11	0.99790275	-1.29134e-16	0.15893902
4.000031733300623e-11	2.69546e-10	8.230412e-11	0.9979034	-1.29134e-16	0.15893976
4.2691171891980896e-11	3.2098607e-10	1.975299e-10	0.9979034	-1.29134e-16	0.15893902
4.50868248290211e-11	2.2633634e-10	6.5843296e-11	0.9979033	-1.2913401e-16	0.15893939
4.777817939214964e-11	1.11110565e-10	1.975299e-10	0.99790287	-1.29134e-16	0.15893824
5.0173284040911916e-11	-1.0699536e-10	9.053453e-11	0.9979028	-1.2913401e-16	0.15893824
5.256649070112991e-11	4.115206e-11	-1.3168659e-10	0.9979028	-1.2913402e-16	0.15893824
5.5259632152740715e-11	2.716036e-10	0	0.99790287	-1.2913401e-16	0.1589375
5.765305897663226e-11	1.6255064e-10	1.5226262e-10	0.997903	-1.29134e-16	0.15893824
6.004644558242664e-11	4.115206e-12	-4.115206e-12	0.997903	-1.2913402e-16	0.15893863
6.273940530905945e-11	1.0288015e-11	-4.5267266e-11	0.997903	-1.2913401e-16	0.15893787
6.513297293277849e-11	2.9012204e-10	-1.6460824e-11	0.997903	-1.2913401e-16	0.15893824
6.752673177992619e-11	2.8394923e-10	-1.3168659e-10	0.9979029	-1.2913402e-16	0.15893787
7.02192794883637e-11	4.711911e-10	1.3168659e-10	0.9979029	-1.2913401e-16	0.15893787
