# t (s)	mx ()	my ()	mz ()	E_total (J)	MaxAngle (rad)
0	1.0288015e-09	1.0864144e-09	0.97953653	-2.0725775e-17	0.26627448
2.5372424776374274e-12	3.9094458e-10	5.2674637e-10	0.9891328	-2.0675542e-17	0.3286418
5.019510800438995e-12	1.8106906e-10	-6.5843296e-11	0.9916975	-2.0638884e-17	0.43131235
7.549662884977335e-12	3.292165e-10	0	0.99282736	-2.0626606e-17	0.57526433
1.0028672170739097e-11	4.773639e-10	-1.975299e-10	0.99350226	-2.062297e-17	0.71107
1.250707397303667e-11	3.4773492e-10	-1.6460824e-10	0.99399835	-2.0622671e-17	0.851825
1.5034520362078474e-11	2.6337318e-10	-3.7859896e-10	0.9944612	-2.0625886e-17	1.0637131
1.7504658670451592e-11	-5.5966803e-10	1.8436124e-09	0.99564815	-2.0889058e-17	0.09192658
2.0039142439272237e-11	-2.3045155e-10	4.609031e-10	0.9959259	-2.0932523e-17	0.09192464
2.252072512219611e-11	2.9629485e-10	-2.6337318e-10	0.99594045	-2.0933809e-17	0.091925934
2.504840748204249e-11	1.975299e-10	0	0.9959415	-2.0933888e-17	0.091925934
2.7525801396955704e-11	6.5843296e-11	-2.6337318e-10	0.9959415	-2.0933893e-17	0.091925934
3.000242860558362e-11	1.1522577e-10	-3.950598e-10	0.9959415	-2.0933892e-17	0.09192658
3.2528097836267996e-11	2.3045155e-10	-4.609031e-10	0.9959415	-2.0933892e-17	0.091925934
3.5004085763268627e-11	6.5843296e-11	-5.925897e-10	0.9959415	-2.0933893e-17	0.091925934
3.7529451870566854e-11	2.3045155e-10	-5.925897e-10	0.9959415	-2.0933893e-17	0.091925934
4.0005236700674856e-11	2.6337318e-10	-4.609031e-10	0.9959415	-2.0933892e-17	0.09192658
4.25304710513701e-11	-6.5843296e-11	-1.975299e-10	0.9959415	-2.0933892e-17	0.09192658
4.500612144599897e-11	2.3045155e-10	-3.950598e-10	0.9959415	-2.0933892e-17	0.091925934
4.7530713473779704e-11	5.1028554e-10	-1.975299e-10	0.9959415	-2.0933892e-17	0.091925286
5.000572267886026e-11	2.9629485e-10	-5.2674637e-10	0.9959415	-2.0933893e-17	0.091925934
5.253025627194686e-11	2.3045155e-10	-3.292165e-10	0.9959415	-2.0933893e-17	0.09192658
5.500526902825195e-11	2.6337318e-10	-6.5843296e-11	0.9959415	-2.0933893e-17	0.091925934
5.7529798388500465e-11	2.6337318e-10	-1.3168659e-10	0.9959415	-2.0933893e-17	0.09192658
6.000481745115346e-11	2.9629485e-10	-1.4814742e-10	0.9959415	-2.0933893e-17	0.09192658
6.252935072622564e-11	1.975299e-10	-3.950598e-10	0.9959415	-2.0933893e-17	0.091925934
6.500437193740418e-11	2.9629485e-10	-3.950598e-10	0.9959415	-2.0933893e-17	0.09192658
6.752891090098954e-11	2.4691235e-10	-3.950598e-10	0.9959415	-2.0933892e-17	0.091925934
7.000395030132877e-11	2.3045155e-10	-4.773639e-10	0.9959415	-2.0933893e-17	0.09192658
7.252847910062695e-11	1.975299e-10	-5.2674637e-10	0.9959415	-2.0933892e-17	0.09192658
7.500348764964586e-11	1.975299e-10	-6.58433e-10	0.9959415	-2.0933893e-17	0.091925934
7.752802749672149e-11	5.2674637e-10	-5.2674637e-10	0.9959415	-2.0933893e-17	0.091925934
8.000304729889304e-11	4.4444226e-10	-1.1522577e-10	0.9959415	-2.0933893e-17	0.09192658
8.252757572293564e-11	5.1028554e-10	-6.5843296e-11	0.9959415	-2.0933892e-17	0.091925934
8.500259172889981e-11	2.4691235e-10	-6.5843296e-11	0.9959415	-2.0933892e-17	0.09192658
8.752711054501671e-11	0	-1.975299e-10	0.9959415	-2.0933893e-17	0.091925934
9.000211957033692e-11	6.5843296e-11	-4.938247e-10	0.9959415	-2.0933892e-17	0.091925286
9.252662461838317e-11	1.975299e-10	-4.609031e-10	0.9959415	-2.0933892e-17	0.091925934
9.500163603398746e-11	1.3168659e-10	-1.975299e-10	0.9959415	-2.0933892e-17	0.091925934
9.75261352024668e-11	1.8106906e-10	-3.950598e-10	0.9959415	-2.0933892e-17	0.09192658
1.0000113127976603e-10	1.975299e-10	-6.58433e-10	0.9959415	-2.0933892e-17	0.091925934
1.0252561821387008e-10	1.8106906e-10	-7.901196e-10	0.9959415	-2.0933893e-17	0.09192658
1.0500059670556589e-10	2.6337318e-10	-4.609031e-10	0.9959415	-2.0933892e-17	0.09192658
1.0752509063164734e-10	-9.876495e-11	-3.950598e-10	0.9959415	-2.0933892e-17	0.091925934
1.100000769604876e-10	4.2798143e-10	-3.950598e-10	0.9959415	-2.0933893e-17	0.091925934
1.125245564850518e-10	4.2798143e-10	-3.292165e-10	0.9959415	-2.0933893e-17	0.091925934
1.1504903530516108e-10	1.975299e-10	-3.950598e-10	0.9959415	-2.0933892e-17	0.09192658
