# t (s)	mx ()	my ()	mz ()	E_total (J)	MaxAngle (rad)
0	2.549403e-10	3.978913e-10	0.9952424	-1.284728e-16	0.26552984
2.5128528041490795e-12	1.3175208e-10	3.530956e-10	0.99452156	-1.2845431e-16	0.24700417
5.0322526975226684e-12	1.7918284e-10	2.582341e-10	0.9939222	-1.2842e-16	0.23812218
7.500423498294073e-12	2.9775973e-10	1.0276663e-10	0.993483	-1.2837369e-16	0.23508066
1.0016918616045179e-11	4.3741694e-10	9.3543985e-11	0.9932814	-1.283176e-16	0.2336338
1.2532930946563332e-11	6.6403055e-10	4.79907e-10	0.9933948	-1.2825786e-16	0.23463011
1.5048570195782146e-11	3.530956e-10	9.729891e-10	0.9938244	-1.281989e-16	0.23616044
1.751455575925794e-11	-3.1093492e-10	1.1040825e-09	0.9944984	-1.2814337e-16	0.23955677
2.0028914836075558e-11	-1.0487466e-09	4.4268703e-10	0.9953455	-1.2808755e-16	0.25112453
2.2543275172453533e-11	-8.959142e-10	-5.480887e-10	0.9961934	-1.2802952e-16	0.31059912
2.5008321334101794e-11	8.4321335e-11	-1.1383381e-09	0.99670476	-1.279714e-16	0.56731534
2.752263802765647e-11	1.2173893e-09	-8.326732e-10	0.9961709	-1.279359e-16	0.37097478
3.003696749297793e-11	1.5599447e-09	4.0843148e-10	0.99385595	-1.2797493e-16	0.21789666
3.2502092664887457e-11	6.3768013e-10	1.3590228e-09	0.99017704	-1.2806569e-16	0.21499246
3.5016476286193913e-11	-6.538197e-10	9.0513685e-10	0.9857967	-1.281336e-16	0.21052201
3.753027851735751e-11	-4.4005197e-10	-6.442677e-10	0.98135567	-1.2814965e-16	0.20727278
4.004407480875869e-11	1.2700901e-09	-1.1225277e-09	0.97729325	-1.2811334e-16	0.20904887
4.250876178688179e-11	2.8300349e-09	4.5322718e-10	0.97403276	-1.2803161e-16	0.21327925
4.5022613467485155e-11	2.2318805e-09	3.1778604e-09	0.97163504	-1.2791536e-16	0.21738322
4.7536414297069085e-11	-1.0777321e-09	4.6218633e-09	0.970139	-1.2778752e-16	0.21979433
5.000106022783917e-11	-4.721995e-09	2.3451872e-09	0.96936625	-1.2766716e-16	0.21843229
5.251488972584785e-11	-4.7746957e-09	-2.8880058e-09	0.96908534	-1.275524e-16	0.21638857
5.502875461709187e-11	2.0553326e-10	-6.3241004e-09	0.9692046	-1.2743817e-16	0.21579117
5.7542835255206975e-11	6.650845e-09	-3.3306928e-09	0.96972007	-1.2731666e-16	0.2171565
6.000775205599128e-11	7.646891e-09	4.8168562e-09	0.97065264	-1.2719154e-16	0.2189842
6.252200927692516e-11	-2.4901145e-10	1.0856372e-08	0.97203326	-1.2706832e-16	0.22278072
6.503604465207494e-11	-1.0869547e-08	6.7773276e-09	0.9737381	-1.2695958e-16	0.22432478
6.750069828054663e-11	-1.3638976e-08	-6.376801e-09	0.9755509	-1.2686428e-16	0.22314678
7.001481603612472e-11	-2.4927496e-09	-1.8171248e-08	0.97736776	-1.2675897e-16	0.21947342
7.25291599180745e-11	1.6301685e-08	-1.5061898e-08	0.9790268	-1.2661348e-16	0.21755037
7.504400921214902e-11	2.5673211e-08	5.6495297e-09	0.98046046	-1.2639385e-16	0.21541923
7.750979255649896e-11	1.1770732e-08	2.8721955e-08	0.98155296	-1.2608025e-16	0.21490611
8.002433667714904e-11	-2.126874e-08	3.039257e-08	0.98208255	-1.2563686e-16	0.21597731
8.253882591857458e-11	-4.572061e-08	-1.7812882e-09	0.98141265	-1.2504385e-16	0.21643049
8.500413103318215e-11	-3.1267405e-08	-4.8284505e-08	0.9784796	-1.2432124e-16	0.21782443
8.752036208103854e-11	2.5391262e-08	-6.774165e-08	0.9716296	-1.2353307e-16	0.23057643
9.003891908836916e-11	8.3435964e-08	-2.9928806e-08	0.96014374	-1.2267525e-16	0.24551563
9.25085099843855e-11	9.546229e-08	4.4121798e-08	0.94518256	-1.2132425e-16	0.23277026
9.502805398961836e-11	5.1551957e-08	1.11451726e-07	0.92587036	-1.190683e-16	0.19271249
