# t (s)	mx ()	my ()	mz ()	E_total (J)	MaxAngle (rad)
0	3.7448375e-10	2.9629485e-10	0.99555576	-1.288494e-16	0.6543855
2.7991503513932477e-12	2.057603e-10	1.975299e-10	0.99643624	-1.2885446e-16	0.7672205
5.228573198989339e-12	8.230412e-11	2.6337318e-10	0.9969058	-1.2885334e-16	0.8706064
7.6370541436449e-12	1.1522577e-10	1.3168659e-10	0.9971741	-1.2885261e-16	1.005059
1.0060034691941309e-11	3.539077e-10	-6.5843296e-11	0.9973413	-1.2885483e-16	1.2097349
1.2731680727432254e-11	-5.8641686e-10	-1.975299e-10	0.9975452	-1.2887892e-16	1.5708127
1.504633408896972e-11	-2.7654186e-09	-2.2592481e-09	0.99783343	-1.2909983e-16	0.15893863
1.7733075783799178e-11	-1.8929948e-10	-1.6460824e-09	0.99788606	-1.2913114e-16	0.1589409
2.015719348769976e-11	7.613131e-10	-6.58433e-10	0.99790007	-1.291336e-16	0.15894729
2.258205264506085e-11	5.967049e-10	-8.230412e-11	0.99790686	-1.2913396e-16	0.15894616
2.5040532911313206e-11	5.1234317e-10	3.292165e-10	0.99790776	-1.29134e-16	0.15894616
2.772475018285187e-11	2.0370271e-10	2.6337318e-10	0.997905	-1.29134e-16	0.15894803
3.01455833375421e-11	2.1193311e-10	-1.9341469e-10	0.9979024	-1.2913401e-16	0.15894277
3.2534992084019826e-11	2.674884e-10	0	0.9979013	-1.2913401e-16	0.1589375
3.523408888106922e-11	4.012326e-10	2.4691237e-11	0.9979016	-1.29134e-16	0.15893787
3.7625314692468485e-11	3.333317e-10	2.098755e-10	0.99790275	-1.29134e-16	0.15893939
4.0019787478775e-11	1.6460824e-10	4.9382474e-11	0.9979034	-1.29134e-16	0.15893902
4.271668089879807e-11	3.4979253e-10	-2.057603e-11	0.9979034	-1.2913402e-16	0.15893939
4.5111679336035325e-11	2.3868196e-10	6.5843296e-11	0.99790335	-1.2913401e-16	0.15894014
4.750904538066794e-11	2.3250914e-10	3.292165e-10	0.9979029	-1.2913401e-16	0.15893863
5.0200499768535984e-11	2.2427873e-10	2.6337318e-10	0.9979028	-1.2913401e-16	0.15893824
5.259593993208008e-11	2.9629485e-10	3.292165e-10	0.9979028	-1.2913402e-16	0.15893863
5.5287756915211106e-11	2.69546e-10	0	0.99790287	-1.2913401e-16	0.15893824
5.7682261202828196e-11	3.6419573e-10	0	0.997903	-1.29134e-16	0.15893863
6.007474882801047e-11	4.794215e-10	1.3168659e-10	0.997903	-1.29134e-16	0.15893787
6.276817679255071e-11	3.6419573e-10	3.950598e-10	0.997903	-1.29134e-16	0.15893863
