# t (s)	mx ()	my ()	mz ()	E_total (J)	MaxAngle (rad)
0	1.3004051e-09	6.9135464e-10	0.97953606	-2.0725768e-17	0.2662729
2.5441667746455343e-12	7.6542833e-10	5.5966803e-10	0.97966695	-2.0725133e-17	0.26526487
5.0220966314588494e-12	7.613131e-10	8.888845e-10	0.9801546	-2.0724572e-17	0.26607054
7.544351570645734e-12	6.5020256e-10	7.571979e-10	0.9807698	-2.0724329e-17	0.26773298
1.0015570913550133e-11	2.3045155e-10	6.58433e-10	0.9814666	-2.072452e-17	0.27343667
1.253471278967519e-11	1.0699536e-10	4.2798143e-10	0.9822889	-2.0725118e-17	0.27962917
1.500436171283938e-11	4.732487e-10	1.3168659e-10	0.9831801	-2.0725996e-17	0.28505552
1.752330390888479e-11	5.5966803e-10	2.9629485e-10	0.9841049	-2.072703e-17	0.29537457
2.0042149953075604e-11	6.8723943e-10	1.975299e-10	0.9849609	-2.0728072e-17	0.30373895
2.251153661945868e-11	1.0699536e-09	2.6337318e-10	0.98567027	-2.0728994e-17	0.3131562
2.5030253850959244e-11	3.8271417e-10	5.925897e-10	0.9862306	-2.0729773e-17	0.3227258
2.7548907655030853e-11	9.876494e-10	6.58433e-10	0.9866236	-2.0730382e-17	0.32942486
3.0018125888597306e-11	9.773614e-10	9.218062e-10	0.98686147	-2.0730832e-17	0.33341834
3.253665747901851e-11	1.8683035e-09	1.8436124e-09	0.9869741	-2.0731181e-17	0.33526438
3.5005778288406204e-11	-7.6954354e-10	2.6337318e-10	0.98697793	-2.0731447e-17	0.33529678
3.7524227690864615e-11	8.847693e-11	-2.3045155e-09	0.9868941	-2.0731667e-17	0.33390447
4.0042642736949236e-11	4.115206e-10	-5.0040905e-09	0.98674434	-2.0731843e-17	0.33144507
4.251163870792036e-11	3.5061556e-09	-5.0040905e-09	0.98655695	-2.0731977e-17	0.3283545
4.502997517344752e-11	6.991735e-09	3.094635e-09	0.9863475	-2.0732066e-17	0.3248648
4.7548296041739235e-11	3.2263217e-09	9.283905e-09	0.9861399	-2.0732114e-17	0.32136008
5.0017175789675995e-11	-2.493815e-09	7.111076e-09	0.98595333	-2.0732119e-17	0.3181734
5.2535430163207464e-11	-5.2365996e-09	1.7119257e-09	0.98579115	-2.0732088e-17	0.31537652
5.500425724294168e-11	-3.9094457e-09	-4.0822843e-09	0.9856658	-2.0732031e-17	0.31320107
5.752244520905312e-11	8.5596286e-10	-5.3991505e-09	0.98557466	-2.0731957e-17	0.31161296
6.004060561483698e-11	4.5555333e-09	-3.555538e-09	0.9855196	-2.0731878e-17	0.31065372
6.25093671438345e-11	5.5966805e-09	1.2510226e-09	0.9854974	-2.073181e-17	0.31026894
6.502747382143075e-11	3.2592433e-09	4.609031e-09	0.9855021	-2.0731747e-17	0.31035578
6.754556443547807e-11	-4.9999754e-10	4.411501e-09	0.9855286	-2.0731705e-17	0.31082094
7.001426906233158e-11	-2.3827043e-09	1.7119257e-09	0.9855696	-2.0731676e-17	0.31153384
7.253232748199635e-11	-1.3312692e-09	-7.2427625e-10	0.9856203	-2.0731659e-17	0.31241566
7.500100969085774e-11	3.8477177e-10	-1.1851794e-09	0.98567337	-2.0731657e-17	0.31333724
7.751903622679299e-11	1.9012252e-09	-1.3168659e-10	0.98572624	-2.0731666e-17	0.31425503
8.003707621536301e-11	1.5555479e-09	9.876494e-10	0.9857743	-2.0731682e-17	0.31508604
8.250572659956276e-11	9.917647e-10	1.5802392e-09	0.9858141	-2.0731704e-17	0.31577522
8.502372760645219e-11	4.3621184e-10	1.8436124e-09	0.98584586	-2.0731725e-17	0.31632504
8.754174867653386e-11	-1.6049304e-10	7.2427625e-10	0.9858683	-2.0731747e-17	0.31671223
9.001037982801017e-11	-3.4979252e-11	-6.5843296e-11	0.9858815	-2.0731768e-17	0.3169395
9.2528371919974e-11	1.0308592e-09	-6.58433e-10	0.98588693	-2.0731785e-17	0.3170311
9.504637719433729e-11	1.4423798e-09	3.292165e-10	0.9858854	-2.07318e-17	0.31700435
9.751499257923632e-11	1.3004051e-09	5.925897e-10	0.9858787	-2.0731811e-17	0.31688806
1.000329729596213e-10	9.609006e-10	1.0534927e-09	0.98586816	-2.0731823e-17	0.31670627
1.0250157294904113e-10	7.8188916e-10	1.316866e-09	0.98585576	-2.0731823e-17	0.31649128
1.0501955011979676e-10	3.1481326e-10	9.218062e-10	0.9858423	-2.073183e-17	0.31625873
1.0753752134343525e-10	-5.7612887e-11	4.609031e-10	0.9858291	-2.0731825e-17	0.31603268
1.1000611177003226e-10	3.559653e-10	-6.5843296e-11	0.98581755	-2.0731823e-17	0.31583202
1.125240785983648e-10	1.0946448e-09	6.5843296e-11	0.98580754	-2.0731818e-17	0.31565985
1.150420409525573e-10	1.2222162e-09	3.950598e-10	0.98579985	-2.0731813e-17	0.31552657
1.175106150146635e-10	8.18926e-10	6.58433e-10	0.98579454	-2.0731808e-17	0.31543437
1.2002857528522993e-10	1.0288015e-09	8.5596286e-10	0.9857914	-2.0731803e-17	0.3153798
1.225465375764081e-10	5.5966803e-10	7.2427625e-10	0.9857902	-2.0731796e-17	0.31535983
1.2501511127421903e-10	5.452648e-10	5.2674637e-10	0.9857908	-2.0731793e-17	0.31536883
1.2753307539482915e-10	3.8271417e-10	3.292165e-10	0.9857925	-2.0731793e-17	0.31540033
1.3000165158699602e-10	7.613131e-10	4.609031e-10	0.9857952	-2.073179e-17	0.31544608
1.3251959497721668e-10	6.748938e-10	4.609031e-10	0.9857983	-2.073179e-17	0.3155014
1.3503755588887484e-10	9.2592134e-10	6.5843296e-11	0.9858018	-2.0731787e-17	0.3155602
1.3750611802528052e-10	1.4691286e-09	2.6337318e-10	0.985805	-2.0731791e-17	0.31561568
1.400240714256895e-10	1.1111057e-09	7.2427625e-10	0.9858079	-2.0731788e-17	0.31566656
1.425420188286234e-10	8.4773244e-10	8.5596286e-10	0.98581034	-2.0731791e-17	0.3157086
1.4501060237692294e-10	4.4032705e-10	9.218062e-10	0.9858122	-2.0731791e-17	0.31574047
1.4752855230383034e-10	2.6337318e-10	7.901196e-10	0.98581356	-2.0731795e-17	0.31576315
1.5004649849911581e-10	6.255113e-10	5.925897e-10	0.9858143	-2.0731795e-17	0.31577635
1.52515067247906e-10	8.765389e-10	7.2427625e-10	0.9858145	-2.0731796e-17	0.3157804
1.5503301835896527e-10	9.1357577e-10	6.58433e-10	0.98581445	-2.0731796e-17	0.31577754
1.5750159868805396e-10	1.1481425e-09	3.950598e-10	0.9858138	-2.0731796e-17	0.31576964
1.6001954042348587e-10	8.39502e-10	6.58433e-10	0.98581326	-2.07318e-17	0.31575793
1.6253749199961367e-10	7.448523e-10	5.2674637e-10	0.9858125	-2.07318e-17	0.31574374
1.650060544520368e-10	5.534952e-10	4.609031e-10	0.9858116	-2.0731798e-17	0.31572935
1.6752400694029503e-10	4.897095e-10	2.6337318e-10	0.9858107	-2.0731796e-17	0.31571552
1.7004194706989615e-10	6.172809e-10	3.292165e-10	0.9858099	-2.0731796e-17	0.31570283
1.7251051387736288e-10	5.2263116e-10	5.925897e-10	0.98580945	-2.0731801e-17	0.31569228
1.7502845614446198e-10	8.5596286e-10	3.950598e-10	0.98580897	-2.0731798e-17	0.31568444
1.77546408142386e-10	8.765389e-10	4.609031e-10	0.9858087	-2.07318e-17	0.31567925
1.8001498204980959e-10	9.58843e-10	3.950598e-10	0.9858085	-2.0731798e-17	0.31567597
1.8253292355845802e-10	1.1255089e-09	7.901196e-10	0.98580843	-2.0731796e-17	0.3156754
1.8500148068345605e-10	5.9053207e-10	6.58433e-10	0.9858085	-2.0731798e-17	0.31567615
1.8751942270036393e-10	9.711887e-10	3.292165e-10	0.9858086	-2.0731795e-17	0.31567845
1.9003736669039148e-10	9.17691e-10	7.2427625e-10	0.9858088	-2.0731798e-17	0.31568113
1.9250594094088817e-10	8.4979007e-10	8.5596286e-10	0.9858089	-2.0731796e-17	0.315685
1.9502387323197357e-10	1.0452623e-09	3.950598e-10	0.9858092	-2.0731795e-17	0.31568867
1.9754181230427972e-10	1.1316816e-09	7.901196e-10	0.98580945	-2.0731796e-17	0.31569153
2.0001037105900965e-10	6.131657e-10	3.950598e-10	0.98580956	-2.0731796e-17	0.31569517
2.025283019054991e-10	4.4238466e-10	3.292165e-10	0.9858096	-2.0731796e-17	0.31569785
2.0504624776892046e-10	1.0452623e-09	4.609031e-10	0.98580986	-2.0731796e-17	0.3156994
2.0751480644715426e-10	9.218062e-10	4.938247e-10	0.98580986	-2.0731796e-17	0.31570113
2.10032727463908e-10	7.078154e-10	5.2674637e-10	0.9858099	-2.0731796e-17	0.3157015
2.1250129733343445e-10	9.423822e-10	6.58433e-10	0.9858099	-2.0731796e-17	0.3157017
2.1501923348501398e-10	1.1728337e-09	5.2674637e-10	0.9858099	-2.0731796e-17	0.3157015
2.1753715919604336e-10	5.967049e-10	5.925897e-10	0.98580986	-2.0731795e-17	0.31570095
2.2000571962247796e-10	5.514376e-10	2.6337318e-10	0.98580986	-2.0731798e-17	0.3156998
2.2252365330930755e-10	9.0534535e-10	5.2674637e-10	0.98580974	-2.0731796e-17	0.3156994
2.2504158373106868e-10	7.2427625e-10	7.901196e-10	0.98580974	-2.0731795e-17	0.31569827
2.2751014062304097e-10	3.7448375e-10	5.2674637e-10	0.9858096	-2.0731796e-17	0.31569728
2.3002806323860328e-10	2.3045155e-10	6.58433e-10	0.9858096	-2.0731795e-17	0.31569672
2.325459855485814e-10	7.1398826e-10	6.5843296e-11	0.9858096	-2.0731795e-17	0.3156965
2.350145469137725e-10	7.7777396e-10	0	0.9858096	-2.0731796e-17	0.31569555
2.375324703497492e-10	9.341518e-10	4.609031e-10	0.9858096	-2.0731796e-17	0.31569517
2.4000102247414327e-10	9.938222e-10	3.950598e-10	0.98580956	-2.0731796e-17	0.31569478
2.425189348762134e-10	1.1337393e-09	5.2674637e-10	0.98580956	-2.0731796e-17	0.31569517
2.450368604670633e-10	8.765389e-10	3.292165e-10	0.98580956	-2.0731796e-17	0.315695
2.4750541337294086e-10	1.0288015e-09	7.901196e-10	0.9858096	-2.0731796e-17	0.31569517
2.5002333866505397e-10	8.1481083e-10	3.950598e-10	0.9858096	-2.0731796e-17	0.31569576
2.5254126506526857e-10	8.888845e-10	5.2674637e-10	0.9858096	-2.0731796e-17	0.31569576
2.550097995245645e-10	1.0411472e-09	1.3168659e-10	0.9858096	-2.0731795e-17	0.31569594
2.575277156307542e-10	9.341518e-10	5.2674637e-10	0.9858096	-2.0731798e-17	0.31569594
2.6004564233836723e-10	1.1316816e-09	5.2674637e-10	0.9858096	-2.0731795e-17	0.31569633
2.625141894042228e-10	9.547279e-10	1.0534927e-09	0.9858096	-2.0731795e-17	0.3156965
2.650321145163655e-10	5.7612887e-10	6.58433e-10	0.9858096	-2.0731795e-17	0.31569633
2.675006490995389e-10	2.016451e-10	2.6337318e-10	0.9858096	-2.0731795e-17	0.3156965
2.7001856674384984e-10	1.4608982e-10	-1.3168659e-10	0.9858096	-2.0731795e-17	0.31569672
2.725364770169812e-10	7.345643e-10	0	0.9858096	-2.0731798e-17	0.3156969
2.7500502446274416e-10	7.7777396e-10	3.950598e-10	0.9858096	-2.0731795e-17	0.31569672
2.775229295742232e-10	7.386795e-10	5.2674637e-10	0.9858096	-2.0731795e-17	0.3156965
2.8004084371813965e-10	9.464974e-10	3.292165e-10	0.9858096	-2.0731796e-17	0.31569672
2.825093841785954e-10	1.057608e-09	2.6337318e-10	0.9858096	-2.0731798e-17	0.3156965
2.850272954619196e-10	1.0288015e-09	7.2427625e-10	0.9858096	-2.0731796e-17	0.3156965
2.8754521483859875e-10	1.0041102e-09	1.1851794e-09	0.9858096	-2.0731795e-17	0.3156965
2.90013754671478e-10	3.6213813e-10	9.218062e-10	0.9858096	-2.0731795e-17	0.3156965
2.925316642817154e-10	1.8518427e-10	5.925897e-10	0.9858096	-2.0731795e-17	0.3156965
2.9500020365016614e-10	2.6337318e-10	-6.5843296e-11	0.9858096	-2.0731796e-17	0.3156965
2.975181212359258e-10	1.1687186e-09	-1.3168659e-10	0.9858096	-2.0731795e-17	0.31569672
3.0003603059061474e-10	1.5432022e-09	2.6337318e-10	0.9858096	-2.0731795e-17	0.31569633
3.0250456206504884e-10	1.0905296e-09	1.0534927e-09	0.9858096	-2.0731795e-17	0.31569615
3.05022477375541e-10	8.271564e-10	1.316866e-09	0.9858096	-2.0731798e-17	0.31569633
3.0754038582283266e-10	4.2180862e-10	1.1193361e-09	0.9858096	-2.0731798e-17	0.3156965
3.1000891456336757e-10	-2.4691237e-11	7.901196e-10	0.9858096	-2.0731796e-17	0.31569633
3.125268189368679e-10	3.0864045e-10	0	0.9858096	-2.0731795e-17	0.3156965
3.1504473463123583e-10	1.0205711e-09	-2.6337318e-10	0.9858096	-2.0731795e-17	0.31569633
3.175132623132459e-10	1.0699536e-09	2.6337318e-10	0.9858096	-2.0731795e-17	0.31569633
3.2003116532016093e-10	1.2510226e-09	6.58433e-10	0.9858096	-2.0731795e-17	0.3156965
3.2254907274134e-10	7.716011e-10	9.218062e-10	0.9858096	-2.0731795e-17	0.31569672
3.250176044559195e-10	3.415621e-10	5.2674637e-10	0.9858096	-2.0731795e-17	0.3156965
3.275355015176021e-10	9.464974e-10	0	0.9858096	-2.0731795e-17	0.31569633
3.3000402742254053e-10	1.0370319e-09	6.5843296e-11	0.9858096	-2.0731795e-17	0.3156965
3.325219372647655e-10	1.5143958e-09	3.950598e-10	0.9858096	-2.0731795e-17	0.31569633
3.350398392758547e-10	9.403246e-10	7.901196e-10	0.9858096	-2.0731795e-17	0.31569672
3.37508374507711e-10	8.39502e-10	7.2427625e-10	0.9858096	-2.0731795e-17	0.3156965
3.4002627076966855e-10	7.2427625e-10	5.925897e-10	0.9858096	-2.0731795e-17	0.3156965
3.42544165197211e-10	4.609031e-10	5.2674637e-10	0.9858096	-2.0731795e-17	0.3156965
3.450127027326551e-10	9.403246e-10	-6.5843296e-11	0.9858096	-2.0731795e-17	0.31569633
3.4753060695370703e-10	1.0205711e-09	-2.6337318e-10	0.9858096	-2.0731796e-17	0.31569633
3.500485041280996e-10	1.2530802e-09	0	0.9858096	-2.0731795e-17	0.3156965
3.5251702996873644e-10	1.1069904e-09	9.876494e-10	0.9858096	-2.0731795e-17	0.31569633
3.550349222989571e-10	5.432072e-10	9.876494e-10	0.9858096	-2.0731795e-17	0.3156965
3.5750344959366843e-10	7.407371e-11	6.58433e-10	0.9858096	-2.0731795e-17	0.3156965
3.600213484221539e-10	3.0864044e-11	2.6337318e-10	0.9858096	-2.0731795e-17	0.31569615
3.6253924648911625e-10	6.172809e-10	0	0.9858096	-2.0731795e-17	0.31569672
3.6500776713048906e-10	1.1419697e-09	1.3168659e-10	0.9858096	-2.0731795e-17	0.31569672
3.6752566452652207e-10	9.0534535e-10	3.950598e-10	0.9858096	-2.0731795e-17	0.3156965
3.700435564350771e-10	8.5596286e-10	1.975299e-10	0.9858096	-2.0731795e-17	0.31569633
3.725120863525323e-10	3.374469e-10	3.950598e-10	0.9858096	-2.0731795e-17	0.31569633
3.7502998615852454e-10	7.6542833e-10	0	0.9858096	-2.0731795e-17	0.3156965
3.7754788298418374e-10	1.0905296e-09	6.58433e-10	0.9858096	-2.0731795e-17	0.31569633
3.800163972664552e-10	1.0123407e-09	5.2674637e-10	0.9858096	-2.0731795e-17	0.3156965
3.825342955480753e-10	9.38267e-10	4.609031e-10	0.9858096	-2.0731795e-17	0.31569633
3.850028187371201e-10	1.2222162e-09	5.2674637e-10	0.9858096	-2.0731798e-17	0.31569633
3.8752071429175866e-10	1.3415572e-09	8.5596286e-10	0.9858096	-2.0731795e-17	0.3156965
3.900386051903719e-10	9.0534535e-10	1.1193361e-09	0.9858096	-2.0731795e-17	0.31569615
3.9250713870148314e-10	5.6378324e-10	5.2674637e-10	0.9858096	-2.0731795e-17	0.31569672
3.9502501769680536e-10	5.2674637e-10	3.950598e-10	0.9858096	-2.0731795e-17	0.31569633
3.975429151557769e-10	8.847693e-10	1.975299e-10	0.9858096	-2.0731795e-17	0.3156965
4.0001143350285885e-10	1.0308592e-09	2.6337318e-10	0.9858096	-2.0731795e-17	0.31569633
4.025293233522291e-10	1.0617232e-09	5.925897e-10	0.9858096	-2.0731795e-17	0.31569615
4.0504721683156044e-10	8.806541e-10	9.876494e-10	0.9858096	-2.0731796e-17	0.31569615
4.075157405428753e-10	4.115206e-10	5.2674637e-10	0.9858096	-2.0731795e-17	0.3156965
4.1003363022462867e-10	4.794215e-10	-2.6337318e-10	0.9858096	-2.0731795e-17	0.31569672
4.1250215312134116e-10	1.1851794e-09	6.5843296e-11	0.9858096	-2.0731795e-17	0.3156965
4.150200509399291e-10	9.2797897e-10	5.2674637e-10	0.9858096	-2.0731796e-17	0.31569615
4.1753794018516377e-10	8.4773244e-10	8.5596286e-10	0.9858096	-2.0731795e-17	0.31569633
4.2000646255711143e-10	6.851818e-10	7.2427625e-10	0.9858096	-2.0731795e-17	0.31569633
