# t (s)	mx ()	my ()	mz ()	E_total (J)	MaxAngle (rad)
0	7.942348e-10	5.925897e-10	0.9795362	-2.0725773e-17	0.2662729
2.5214578045989247e-12	3.1275567e-09	-1.1357969e-09	0.974658	-2.0706958e-17	0.24788828
5.0484218215505315e-12	7.3250668e-09	6.58433e-10	0.970664	-2.0672623e-17	0.2386336
7.521984347287535e-12	9.4320525e-09	5.0040905e-09	0.9679717	-2.0627712e-17	0.23586856
1.0044115190662212e-11	8.740698e-09	1.1522577e-08	0.96688384	-2.0574558e-17	0.23385638
1.2515935592331813e-11	4.1481276e-09	1.7152178e-08	0.96763676	-2.0519371e-17	0.2348423
1.503655851436769e-11	-3.1934e-09	1.9687146e-08	0.97019184	-2.0462746e-17	0.23510064
1.750726549062775e-11	-1.1851793e-08	1.777769e-08	0.9741872	-2.040785e-17	0.24005817
2.002702758525224e-11	-2.074064e-08	1.0008181e-08	0.97929776	-2.0352038e-17	0.25178647
2.2546384917686213e-11	-2.4822922e-08	-4.3456576e-09	0.9845518	-2.0294926e-17	0.30832466
2.5016111405506576e-11	-1.8436124e-08	-2.1859975e-08	0.98795044	-2.0238999e-17	0.57347643
2.7535074786319773e-11	0	-3.252659e-08	0.9852307	-2.0205088e-17	0.4066473
3.0004514330581854e-11	1.9752989e-08	-2.6205631e-08	0.9720131	-2.0240454e-17	0.21898283
3.252320994088652e-11	2.5744729e-08	-1.4683056e-08	0.94969594	-2.0332948e-17	0.21727902
3.504179158966043e-11	2.5810573e-08	-1.2164549e-08	0.9245754	-2.0400335e-17	0.21783186
3.75108870751241e-11	2.9827014e-08	-7.802431e-09	0.9025618	-2.041423e-17	0.22070447
4.0029266127177894e-11	3.412329e-08	6.5184866e-09	0.8856203	-2.039311e-17	0.22053751
4.254746662139531e-11	3.753068e-08	1.8633653e-08	0.8741697	-2.0363617e-17	0.21852332
4.5016173250571804e-11	4.2863988e-08	2.4625393e-08	0.86722964	-2.0335934e-17	0.21998999
4.7534254494150877e-11	4.732487e-08	2.9102738e-08	0.8634759	-2.0310302e-17	0.22000255
5.00030094145338e-11	4.7794003e-08	3.4732338e-08	0.862172	-2.028849e-17	0.22028124
5.2521160985912443e-11	4.4345462e-08	4.148128e-08	0.86252934	-2.0270261e-17	0.2209268
5.503929589659988e-11	3.8617095e-08	4.6617053e-08	0.8640343	-2.0255957e-17	0.2215906
5.750803818179028e-11	3.2921648e-08	5.0403045e-08	0.86621845	-2.0244954e-17	0.22197808
6.002615363536392e-11	2.7489577e-08	5.2740482e-08	0.86889184	-2.0235774e-17	0.22173998
6.254427323359211e-11	2.2222112e-08	5.488039e-08	0.8718622	-2.0227688e-17	0.22056149
6.501302408812828e-11	1.6625432e-08	5.5604666e-08	0.8749826	-2.0220093e-17	0.21828069
6.753117680509146e-11	1.198348e-08	5.7151983e-08	0.87832457	-2.0212132e-17	0.21814165
7.004930034810326e-11	7.4402924e-09	5.9258966e-08	0.88179606	-2.020351e-17	0.21667849
7.251804046617722e-11	2.1069855e-09	6.320956e-08	0.88532585	-2.0194025e-17	0.21576248
7.503616036263526e-11	-4.938247e-09	6.650173e-08	0.88908607	-2.0182876e-17	0.21516031
7.750491836848234e-11	-1.4090466e-08	6.985974e-08	0.89297783	-2.0170051e-17	0.21399893
8.00230497963309e-11	-2.4987532e-08	7.203257e-08	0.8972179	-2.0154505e-17	0.2140211
8.254117831926642e-11	-3.7859895e-08	7.367865e-08	0.9018027	-2.0135824e-17	0.21345375
8.500995783520443e-11	-5.270756e-08	7.295437e-08	0.90671396	-2.0113719e-17	0.2132598
8.752808606532914e-11	-7.143998e-08	6.923217e-08	0.9122449	-2.0086364e-17	0.21399108
9.004622726915275e-11	-9.2773206e-08	6.031246e-08	0.91840786	-2.0053002e-17	0.21426624
9.251500613765171e-11	-1.1578544e-07	4.3917478e-08	0.9251564	-2.0013096e-17	0.2146715
9.503315588980272e-11	-1.385343e-07	1.7316788e-08	0.93281233	-1.9963301e-17	0.21564664
9.750193927100284e-11	-1.5624614e-07	-2.2715938e-08	0.9410258	-1.9903148e-17	0.21657394
1.0002011652129456e-10	-1.6250125e-07	-8.0131294e-08	0.94986194	-1.982602e-17	0.21551093
1.025383009307011e-10	-1.463038e-07	-1.523614e-07	0.9584616	-1.9724817e-17	0.21555218
1.0500711267115105e-10	-9.8699104e-08	-2.3124166e-07	0.9650955	-1.9589313e-17	0.21219434
1.0752530547672038e-10	-7.226302e-09	-3.0143062e-07	0.9664557	-1.9411165e-17	0.20468636
1.1004350221669475e-10	1.2503642e-07	-3.184182e-07	0.9559594	-1.927349e-17	0.20490675
1.1251232584637795e-10	2.5889585e-07	-2.4177658e-07	0.93007064	-1.9328195e-17	0.21833436
1.1503051394948539e-10	3.2638522e-07	-9.810651e-08	0.89419186	-1.9547648e-17	0.23228087
1.1754868242427117e-10	3.270889e-07	3.4831103e-08	0.8617352	-1.9780655e-17	0.22972935
1.2001759025353704e-10	2.7647602e-07	1.5512681e-07	0.83709717	-1.9947126e-17	0.20883076
1.2253602224342743e-10	1.7573576e-07	2.398013e-07	0.8178329	-2.0049526e-17	0.20502214
1.2500465277100784e-10	6.4032605e-08	2.6403163e-07	0.80405253	-2.0101091e-17	0.20697105
1.2752257838396764e-10	-2.9872282e-08	2.3567682e-07	0.79473394	-2.012345e-17	0.21085006
1.3004067977102666e-10	-8.63288e-08	1.7663699e-07	0.7895581	-2.0129903e-17	0.21198566
1.3250943734040782e-10	-1.0808177e-07	1.1559614e-07	0.78777105	-2.013002e-17	0.21319191
1.35027546149241e-10	-1.0653446e-07	6.4205445e-08	0.78871816	-2.0129093e-17	0.21306737
1.3754563970853973e-10	-9.250983e-08	2.974471e-08	0.79182714	-2.0129619e-17	0.21314798
