# t (s)	mx ()	my ()	mz ()	E_total (J)	MaxAngle (rad)
0	1.2582324e-10	4.2424173e-10	0.9952402	-1.2847277e-16	0.265476
2.5076129066930262e-12	8.959142e-11	1.7127771e-10	0.9936495	-1.2842462e-16	0.24024963
5.025348475293194e-12	2.1607342e-10	2.0421574e-10	0.99198693	-1.283121e-16	0.2282123
7.539892402421196e-12	2.1080335e-10	2.2397854e-10	0.99050444	-1.2812575e-16	0.22659454
1.0004127711721825e-11	2.9512467e-10	3.6890585e-10	0.98951685	-1.2786703e-16	0.22960605
1.2516682062191127e-11	1.7391276e-10	5.05928e-10	0.9891	-1.2753288e-16	0.23285708
1.5027604664927722e-11	3.16205e-11	7.272715e-10	0.9890525	-1.2713259e-16	0.2336047
1.7538652352540828e-11	-1.8577044e-10	7.58892e-10	0.98870623	-1.2664258e-16	0.22983378
2.000026970274972e-11	-2.9512467e-10	9.1699454e-10	0.9867733	-1.260475e-16	0.23031208
2.2510436412098113e-11	-1.2173893e-09	1.828719e-09	0.9809388	-1.252743e-16	0.23552808
2.5021378017932366e-11	-4.424235e-09	2.3609974e-09	0.96839494	-1.2379286e-16	0.2011174
2.7533288556412108e-11	-1.0339904e-08	-2.0079018e-09	0.9446876	-1.2103369e-16	0.120962545
3.0046120056317447e-11	-8.113294e-09	-2.0426844e-08	0.9051206	-1.178568e-16	0.089810885
3.2510961358852894e-11	2.5322752e-08	-4.7905058e-08	0.8522927	-1.1539013e-16	0.089808226
3.502729731057693e-11	8.71988e-08	-5.67061e-08	0.78938127	-1.1344152e-16	0.09587926
3.7548186553105964e-11	1.3630545e-07	-2.0036858e-08	0.72092724	-1.1156344e-16	0.10331714
4.002867710655794e-11	1.4300899e-07	7.368631e-08	0.64969444	-1.09571805e-16	0.10258462
4.2511981414957503e-11	1.06814056e-07	2.2279805e-07	0.57636666	-1.0889653e-16	0.14829239
4.5035251075868585e-11	3.8144865e-08	2.891484e-07	0.51439553	-1.1197989e-16	0.21699099
4.750726647122589e-11	-4.7430754e-10	2.5393896e-07	0.4778605	-1.1431563e-16	0.22653139
5.002835494136701e-11	-6.365207e-08	2.2285339e-07	0.45138484	-1.1602718e-16	0.20112129
5.2548609690056996e-11	-1.3196289e-07	1.8405767e-07	0.42854655	-1.173208e-16	0.1967105
5.501823151121923e-11	-1.7354913e-07	1.3417633e-07	0.4092507	-1.1818332e-16	0.20150402
5.7536816441901655e-11	-1.8297993e-07	8.277193e-08	0.39299634	-1.1875557e-16	0.20695713
6.00060247592044e-11	-1.6866244e-07	3.9915612e-08	0.38046175	-1.1910305e-16	0.21028
6.252456876566228e-11	-1.4231334e-07	7.53622e-09	0.37090832	-1.1930855e-16	0.21100494
6.504298278676283e-11	-1.1477715e-07	-1.2827384e-08	0.36421758	-1.1941783e-16	0.21061641
6.751190862417411e-11	-9.136217e-08	-2.3125127e-08	0.36001587	-1.1947008e-16	0.20999311
7.003018646288552e-11	-7.257959e-08	-2.7615238e-08	0.3577406	-1.1949365e-16	0.20947437
7.254845158119017e-11	-5.810267e-08	-2.8953838e-08	0.35715336	-1.1950408e-16	0.20943338
7.501732234928701e-11	-4.718833e-08	-2.9301665e-08	0.35793188	-1.1951153e-16	0.20966403
7.753549223545596e-11	-3.793933e-08	-2.9164642e-08	0.35986778	-1.1952219e-16	0.21005403
8.000427976088921e-11	-3.026082e-08	-2.89433e-08	0.3626891	-1.1953878e-16	0.21041617
8.252241757316999e-11	-2.3599434e-08	-2.8258189e-08	0.36633226	-1.1956332e-16	0.20970298
8.504053983901567e-11	-1.7633699e-08	-2.7114579e-08	0.37059876	-1.1959585e-16	0.21039991
